number_generations: 2500
number_validation_runs: 100
number_rounds: 20
maximum_env_seed: 100000
environment
	type: CollectPoints
	maze_columns: 5
	maze_rows: 5
	maze_cell_size: 80
	agent_radius: 12
	point_radius: 8
	agent_movement_range: 10.0
	use_sensors: true
	reward_per_collected_positive_point: 500.0
	reward_per_collected_negative_point: -700.0
	number_time_steps: 1000
brain
	type: CTRNN
	delta_t: 0.05
	number_neurons: 50
	differential_equation: LiHoChow2005
	clipping_range_min: -1.0
	clipping_range_max: 1.0
	set_principle_diagonal_elements_of_W_negative: true
	alpha: 0.0
optimizer
	type: CMA-ES-Deap
	population_size: 112
	sigma: 1.0

Genome Size: 112
Free Parameters: 3100
Inputs: 10
Outputs: 2

------------------------------------------------------------------------------------------
gen     min           mean          max           best          elapsed time (s)
1229    -115.0f0      81.5625f0     265.0f0       226.0f0       1 second50 milliseconds
1230    -135.0f0      93.16964f0    250.0f0       226.0f0       1 second131 milliseconds
1231    -115.0f0      103.57143f0   290.0f0       226.0f0       1 second43 milliseconds
1232    -80.0f0       92.8125f0     300.0f0       226.0f0       1 second151 milliseconds
1233    -80.0f0       103.34821f0   350.0f0       226.0f0       1 second57 milliseconds
1234    -65.0f0       103.75f0      380.0f0       226.0f0       1 second168 milliseconds
1235    -115.0f0      86.11607f0    315.0f0       226.0f0       1 second141 milliseconds
1236    -150.0f0      97.09821f0    255.0f0       226.0f0       1 second44 milliseconds
1237    -30.0f0       90.80357f0    325.0f0       226.0f0       1 second130 milliseconds
1238    -75.0f0       88.48214f0    450.0f0       226.0f0       1 second38 milliseconds
1239    -125.0f0      101.74107f0   340.0f0       226.0f0       1 second151 milliseconds
1240    -45.0f0       104.95536f0   325.0f0       226.0f0       1 second70 milliseconds
1241    -90.0f0       106.51786f0   400.0f0       226.0f0       1 second157 milliseconds
1242    -70.0f0       107.1875f0    300.0f0       226.0f0       1 second140 milliseconds
1243    -90.0f0       108.52679f0   325.0f0       226.0f0       1 second45 milliseconds
1244    -45.0f0       107.1875f0    375.0f0       226.0f0       1 second132 milliseconds
1245    -80.0f0       96.91964f0    375.0f0       226.0f0       1 second46 milliseconds
1246    -115.0f0      113.88393f0   440.0f0       226.0f0       1 second161 milliseconds
1247    -80.0f0       97.14286f0    265.0f0       226.0f0       1 second68 milliseconds
1248    -90.0f0       95.44643f0    275.0f0       226.0f0       1 second156 milliseconds
1249    -100.0f0      109.50893f0   340.0f0       226.0f0       1 second138 milliseconds
1250    -70.0f0       101.20536f0   280.0f0       226.0f0       1 second50 milliseconds
1251    -90.0f0       89.82143f0    325.0f0       226.0f0       1 second141 milliseconds
1252    -100.0f0      107.90179f0   340.0f0       226.0f0       1 second40 milliseconds
1253    -135.0f0      96.47321f0    300.0f0       226.0f0       1 second146 milliseconds
1254    -45.0f0       112.32143f0   350.0f0       226.0f0       1 second69 milliseconds
1255    -55.0f0       109.95536f0   325.0f0       226.0f0       1 second179 milliseconds
1256    -90.0f0       105.53571f0   375.0f0       226.0f0       1 second137 milliseconds
1257    -45.0f0       94.64286f0    325.0f0       226.0f0       1 second43 milliseconds
1258    -105.0f0      107.5f0       330.0f0       226.0f0       1 second137 milliseconds
1259    -95.0f0       104.33036f0   325.0f0       226.0f0       1 second46 milliseconds
1260    -80.0f0       89.24107f0    375.0f0       226.0f0       1 second148 milliseconds
1261    -90.0f0       99.77679f0    300.0f0       226.0f0       1 second64 milliseconds
1262    -105.0f0      91.875f0      275.0f0       226.0f0       1 second162 milliseconds
1263    -145.0f0      102.05357f0   375.0f0       226.0f0       1 second139 milliseconds
1264    -55.0f0       117.90179f0   365.0f0       226.0f0       1 second52 milliseconds
1265    -115.0f0      109.0625f0    290.0f0       226.0f0       1 second130 milliseconds
1266    -45.0f0       107.67857f0   305.0f0       226.0f0       1 second39 milliseconds
1267    -75.0f0       109.55357f0   355.0f0       226.0f0       1 second159 milliseconds
1268    -100.0f0      94.6875f0     315.0f0       226.0f0       1 second58 milliseconds
1269    -60.0f0       103.125f0     400.0f0       226.0f0       1 second158 milliseconds
1270    -35.0f0       103.52679f0   300.0f0       226.0f0       1 second154 milliseconds
1271    -100.0f0      118.70536f0   325.0f0       226.0f0       1 second55 milliseconds
1272    -45.0f0       103.79464f0   350.0f0       226.0f0       1 second142 milliseconds
1273    -55.0f0       98.75f0       300.0f0       226.0f0       1 second38 milliseconds
1274    -65.0f0       105.66964f0   400.0f0       226.0f0       1 second149 milliseconds
1275    -45.0f0       101.20536f0   350.0f0       226.0f0       1 second57 milliseconds
1276    -15.0f0       101.83036f0   325.0f0       226.0f0       1 second162 milliseconds
1277    -105.0f0      94.10714f0    325.0f0       226.0f0       1 second138 milliseconds
1278    -65.0f0       104.46429f0   300.0f0       226.0f0       1 second52 milliseconds
1279    -45.0f0       105.9375f0    400.0f0       226.0f0       1 second150 milliseconds
1280    -50.0f0       98.88393f0    375.0f0       226.0f0       1 second36 milliseconds
1281    -45.0f0       99.50893f0    325.0f0       226.0f0       1 second155 milliseconds
1282    -90.0f0       96.16071f0    375.0f0       226.0f0       1 second64 milliseconds
1283    -55.0f0       108.97321f0   325.0f0       226.0f0       1 second155 milliseconds
1284    -45.0f0       98.39286f0    275.0f0       226.0f0       1 second146 milliseconds
1285    -90.0f0       114.91071f0   380.0f0       226.0f0       1 second54 milliseconds
1286    -75.0f0       107.5f0       350.0f0       226.0f0       1 second131 milliseconds
1287    -45.0f0       101.51786f0   265.0f0       226.0f0       1 second34 milliseconds
1288    -70.0f0       105.08929f0   325.0f0       226.0f0       1 second150 milliseconds
1289    -80.0f0       98.92857f0    325.0f0       226.0f0       1 second74 milliseconds
1290    -115.0f0      92.05357f0    300.0f0       226.0f0       1 second154 milliseconds
1291    -50.0f0       112.72321f0   450.0f0       226.0f0       1 second137 milliseconds
1292    -155.0f0      94.82143f0    370.0f0       226.0f0       1 second44 milliseconds
1293    -70.0f0       94.0625f0     375.0f0       226.0f0       1 second134 milliseconds
1294    -70.0f0       106.20536f0   425.0f0       226.0f0       1 second49 milliseconds
1295    -90.0f0       92.23214f0    330.0f0       226.0f0       1 second151 milliseconds
1296    -90.0f0       91.29464f0    290.0f0       226.0f0       1 second66 milliseconds
1297    -45.0f0       110.44643f0   350.0f0       226.0f0       1 second157 milliseconds
1298    -70.0f0       105.98214f0   365.0f0       226.0f0       1 second138 milliseconds
1299    -100.0f0      104.15179f0   350.0f0       226.0f0       1 second54 milliseconds
1300    -55.0f0       105.17857f0   415.0f0       226.0f0       1 second133 milliseconds
1301    -85.0f0       100.13393f0   325.0f0       226.0f0       1 second44 milliseconds
1302    -110.0f0      97.63393f0    290.0f0       226.0f0       1 second147 milliseconds
1303    -45.0f0       111.33929f0   305.0f0       226.0f0       1 second61 milliseconds
1304    -75.0f0       94.10714f0    300.0f0       226.0f0       1 second164 milliseconds
1305    -65.0f0       89.46429f0    230.0f0       226.0f0       1 second141 milliseconds
1306    -140.0f0      97.85714f0    325.0f0       226.0f0       1 second56 milliseconds
1307    -70.0f0       98.16964f0    275.0f0       226.0f0       1 second130 milliseconds
1308    -45.0f0       101.78571f0   325.0f0       226.0f0       1 second40 milliseconds
1309    -35.0f0       106.47321f0   315.0f0       226.0f0       1 second147 milliseconds
1310    -35.0f0       105.3125f0    365.0f0       226.0f0       1 second61 milliseconds
1311    -80.0f0       93.25893f0    365.0f0       226.0f0       1 second154 milliseconds
1312    -70.0f0       104.375f0     275.0f0       226.0f0       1 second138 milliseconds
1313    -105.0f0      103.83929f0   350.0f0       226.0f0       1 second51 milliseconds
1314    -70.0f0       104.0625f0    290.0f0       226.0f0       1 second134 milliseconds
1315    -75.0f0       99.86607f0    400.0f0       226.0f0       1 second40 milliseconds
1316    -70.0f0       89.50893f0    275.0f0       226.0f0       1 second170 milliseconds
1317    -105.0f0      103.25893f0   350.0f0       226.0f0       1 second59 milliseconds
1318    -125.0f0      100.40179f0   325.0f0       226.0f0       1 second160 milliseconds
1319    -55.0f0       92.23214f0    255.0f0       226.0f0       1 second141 milliseconds
1320    -65.0f0       86.33929f0    375.0f0       226.0f0       1 second47 milliseconds
1321    -20.0f0       102.54464f0   290.0f0       226.0f0       1 second137 milliseconds
1322    -90.0f0       93.30357f0    390.0f0       226.0f0       1 second42 milliseconds
1323    -45.0f0       95.66964f0    400.0f0       226.0f0       1 second147 milliseconds
1324    -80.0f0       109.19643f0   340.0f0       226.0f0       1 second63 milliseconds
1325    -70.0f0       108.92857f0   300.0f0       226.0f0       1 second155 milliseconds
1326    -65.0f0       100.0f0       300.0f0       226.0f0       1 second143 milliseconds
1327    -100.0f0      104.91071f0   325.0f0       226.0f0       1 second47 milliseconds
1328    -50.0f0       103.125f0     300.0f0       226.0f0       1 second131 milliseconds
1329    -75.0f0       95.35714f0    275.0f0       226.0f0       1 second64 milliseconds
1330    -80.0f0       93.79464f0    315.0f0       226.0f0       1 second155 milliseconds
1331    -45.0f0       100.44643f0   265.0f0       226.0f0       1 second56 milliseconds
1332    -55.0f0       106.60714f0   350.0f0       226.0f0       1 second165 milliseconds
1333    -80.0f0       108.08036f0   375.0f0       226.0f0       1 second139 milliseconds
1334    -85.0f0       108.66071f0   300.0f0       226.0f0       1 second47 milliseconds
1335    -80.0f0       100.80357f0   265.0f0       226.0f0       1 second134 milliseconds
1336    -80.0f0       98.16964f0    415.0f0       226.0f0       1 second49 milliseconds
1337    -90.0f0       101.78571f0   340.0f0       226.0f0       1 second146 milliseconds
1338    -70.0f0       100.26786f0   275.0f0       226.0f0       1 second68 milliseconds
1339    -75.0f0       100.71429f0   280.0f0       226.0f0       1 second155 milliseconds
1340    -50.0f0       107.72321f0   315.0f0       226.0f0       1 second142 milliseconds
1341    -115.0f0      98.08036f0    230.0f0       226.0f0       1 second46 milliseconds
1342    -55.0f0       103.39286f0   315.0f0       226.0f0       1 second140 milliseconds
1343    -105.0f0      101.29464f0   300.0f0       226.0f0       1 second43 milliseconds
1344    -85.0f0       97.41071f0    330.0f0       226.0f0       1 second151 milliseconds
1345    -65.0f0       105.66964f0   425.0f0       226.0f0       1 second58 milliseconds
1346    -30.0f0       110.80357f0   330.0f0       226.0f0       1 second152 milliseconds
1347    -65.0f0       91.60714f0    330.0f0       226.0f0       1 second140 milliseconds
1348    -80.0f0       106.33929f0   315.0f0       226.0f0       1 second62 milliseconds
1349    -80.0f0       100.75893f0   290.0f0       226.0f0       1 second148 milliseconds
1350    -80.0f0       114.55357f0   400.0f0       226.0f0       1 second52 milliseconds
1351    -60.0f0       100.08929f0   300.0f0       226.0f0       1 second152 milliseconds
1352    -55.0f0       104.6875f0    315.0f0       226.0f0       1 second59 milliseconds
1353    -90.0f0       104.375f0     340.0f0       226.0f0       1 second161 milliseconds
1354    -65.0f0       100.0f0       280.0f0       226.0f0       1 second142 milliseconds
1355    -45.0f0       96.38393f0    295.0f0       226.0f0       1 second40 milliseconds
1356    -30.0f0       96.5625f0     275.0f0       226.0f0       1 second127 milliseconds
1357    -90.0f0       103.125f0     300.0f0       226.0f0       1 second32 milliseconds
1358    -145.0f0      96.83036f0    350.0f0       226.0f0       1 second144 milliseconds
1359    -70.0f0       91.875f0      225.0f0       226.0f0       1 second62 milliseconds
1360    -70.0f0       84.01786f0    320.0f0       226.0f0       1 second159 milliseconds
1361    -100.0f0      98.97321f0    325.0f0       226.0f0       1 second140 milliseconds
1362    -75.0f0       96.29464f0    265.0f0       226.0f0       1 second55 milliseconds
1363    -80.0f0       100.49107f0   365.0f0       226.0f0       1 second130 milliseconds
1364    -160.0f0      93.88393f0    265.0f0       226.0f0       1 second47 milliseconds
1365    -55.0f0       85.49107f0    280.0f0       226.0f0       1 second158 milliseconds
1366    -90.0f0       101.16071f0   325.0f0       226.0f0       1 second64 milliseconds
1367    -115.0f0      92.54464f0    265.0f0       226.0f0       1 second162 milliseconds
1368    -80.0f0       101.91964f0   300.0f0       226.0f0       1 second145 milliseconds
1369    -100.0f0      89.24107f0    255.0f0       226.0f0       1 second46 milliseconds
1370    -80.0f0       97.00893f0    300.0f0       226.0f0       1 second141 milliseconds
1371    -80.0f0       91.20536f0    240.0f0       226.0f0       1 second45 milliseconds
1372    -65.0f0       100.71429f0   275.0f0       226.0f0       1 second152 milliseconds
1373    -45.0f0       97.94643f0    340.0f0       226.0f0       1 second69 milliseconds
1374    -30.0f0       101.16071f0   350.0f0       226.0f0       1 second154 milliseconds
1375    -120.0f0      85.71429f0    315.0f0       226.0f0       1 second152 milliseconds
1376    -90.0f0       99.375f0      340.0f0       226.0f0       1 second47 milliseconds
1377    -55.0f0       97.63393f0    300.0f0       226.0f0       1 second132 milliseconds
1378    -100.0f0      100.71429f0   315.0f0       226.0f0       1 second41 milliseconds
1379    -65.0f0       87.90179f0    300.0f0       226.0f0       1 second148 milliseconds
1380    -65.0f0       96.74107f0    300.0f0       226.0f0       1 second76 milliseconds
1381    -90.0f0       98.25893f0    290.0f0       226.0f0       1 second172 milliseconds
1382    -80.0f0       110.17857f0   350.0f0       226.0f0       1 second142 milliseconds
1383    -70.0f0       91.69643f0    270.0f0       226.0f0       1 second52 milliseconds
1384    -115.0f0      101.16071f0   350.0f0       226.0f0       1 second134 milliseconds
1385    -80.0f0       90.26786f0    280.0f0       226.0f0       1 second38 milliseconds
1386    -90.0f0       103.83929f0   265.0f0       226.0f0       1 second151 milliseconds
1387    -140.0f0      97.09821f0    415.0f0       226.0f0       1 second63 milliseconds
1388    -90.0f0       105.84821f0   315.0f0       226.0f0       1 second176 milliseconds
1389    -80.0f0       96.47321f0    275.0f0       226.0f0       1 second137 milliseconds
1390    -90.0f0       95.35714f0    305.0f0       226.0f0       1 second51 milliseconds
1391    -75.0f0       99.33036f0    350.0f0       226.0f0       1 second143 milliseconds
1392    -80.0f0       109.0625f0    300.0f0       226.0f0       1 second37 milliseconds
1393    -70.0f0       96.69643f0    425.0f0       226.0f0       1 second157 milliseconds
1394    -45.0f0       102.76786f0   365.0f0       226.0f0       1 second72 milliseconds
1395    -45.0f0       93.88393f0    240.0f0       226.0f0       1 second156 milliseconds
1396    -75.0f0       95.84821f0    350.0f0       226.0f0       1 second137 milliseconds
1397    -80.0f0       96.78571f0    300.0f0       226.0f0       1 second71 milliseconds
1398    -100.0f0      93.83929f0    350.0f0       226.0f0       1 second138 milliseconds
1399    -85.0f0       102.8125f0    275.0f0       226.0f0       1 second42 milliseconds
1400    -65.0f0       100.44643f0   325.0f0       226.0f0       1 second153 milliseconds
1401    -45.0f0       92.76786f0    250.0f0       226.0f0       1 second57 milliseconds
1402    -55.0f0       94.55357f0    330.0f0       226.0f0       1 second172 milliseconds
1403    -55.0f0       100.17857f0   350.0f0       226.0f0       1 second140 milliseconds
1404    -80.0f0       92.85714f0    275.0f0       226.0f0       1 second45 milliseconds
1405    -80.0f0       100.44643f0   290.0f0       226.0f0       1 second145 milliseconds
1406    -90.0f0       89.28571f0    325.0f0       226.0f0       1 second35 milliseconds
1407    -90.0f0       101.16071f0   390.0f0       226.0f0       1 second150 milliseconds
1408    -110.0f0      100.625f0     315.0f0       226.0f0       1 second68 milliseconds
1409    -140.0f0      102.63393f0   350.0f0       226.0f0       1 second158 milliseconds
1410    -115.0f0      99.01786f0    375.0f0       226.0f0       1 second136 milliseconds
1411    -70.0f0       92.99107f0    325.0f0       226.0f0       1 second48 milliseconds
1412    -50.0f0       102.85714f0   315.0f0       226.0f0       1 second133 milliseconds
1413    -100.0f0      110.13393f0   375.0f0       226.0f0       1 second34 milliseconds
1414    -70.0f0       100.40179f0   350.0f0       226.0f0       1 second161 milliseconds
1415    -45.0f0       119.86607f0   315.0f0       226.0f0       1 second71 milliseconds
1416    -90.0f0       95.04464f0    305.0f0       226.0f0       1 second157 milliseconds
1417    -85.0f0       90.26786f0    315.0f0       226.0f0       1 second140 milliseconds
1418    -55.0f0       96.29464f0    325.0f0       226.0f0       1 second45 milliseconds
1419    -90.0f0       99.91071f0    340.0f0       226.0f0       1 second139 milliseconds
1420    -125.0f0      87.8125f0     300.0f0       226.0f0       1 second35 milliseconds
1421    -55.0f0       98.83929f0    300.0f0       226.0f0       1 second146 milliseconds
1422    -80.0f0       96.91964f0    275.0f0       226.0f0       1 second70 milliseconds
1423    -65.0f0       90.22321f0    340.0f0       226.0f0       1 second157 milliseconds
1424    -70.0f0       101.78571f0   300.0f0       226.0f0       1 second140 milliseconds
1425    -100.0f0      80.9375f0     265.0f0       226.0f0       1 second50 milliseconds
1426    -70.0f0       101.33929f0   275.0f0       226.0f0       1 second137 milliseconds
1427    -70.0f0       85.0f0        250.0f0       226.0f0       1 second32 milliseconds
1428    -65.0f0       94.375f0      390.0f0       226.0f0       1 second147 milliseconds
1429    -75.0f0       106.25f0      375.0f0       226.0f0       1 second73 milliseconds
1430    -65.0f0       100.35714f0   340.0f0       226.0f0       1 second164 milliseconds
1431    -125.0f0      98.34821f0    280.0f0       226.0f0       1 second134 milliseconds
1432    -35.0f0       99.28571f0    290.0f0       226.0f0       1 second46 milliseconds
1433    -125.0f0      86.5625f0     355.0f0       226.0f0       1 second137 milliseconds
1434    -70.0f0       104.41964f0   305.0f0       226.0f0       1 second36 milliseconds
1435    -45.0f0       118.57143f0   365.0f0       226.0f0       1 second144 milliseconds
1436    -40.0f0       108.61607f0   375.0f0       226.0f0       1 second63 milliseconds
1437    -75.0f0       94.50893f0    315.0f0       226.0f0       1 second157 milliseconds
1438    -90.0f0       101.25f0      420.0f0       226.0f0       1 second137 milliseconds
1439    -45.0f0       114.0625f0    365.0f0       226.0f0       1 second52 milliseconds
1440    -55.0f0       109.33036f0   375.0f0       226.0f0       1 second138 milliseconds
1441    -105.0f0      98.39286f0    365.0f0       226.0f0       1 second36 milliseconds
1442    -80.0f0       101.33929f0   280.0f0       226.0f0       1 second160 milliseconds
1443    -80.0f0       90.08929f0    400.0f0       226.0f0       1 second66 milliseconds
1444    -100.0f0      117.5f0       375.0f0       226.0f0       1 second158 milliseconds
1445    -80.0f0       106.91964f0   340.0f0       226.0f0       1 second139 milliseconds
1446    -150.0f0      120.0f0       315.0f0       226.0f0       1 second48 milliseconds
1447    -80.0f0       100.84821f0   390.0f0       226.0f0       1 second131 milliseconds
1448    -30.0f0       106.07143f0   340.0f0       226.0f0       1 second40 milliseconds
1449    -80.0f0       109.15179f0   355.0f0       226.0f0       1 second158 milliseconds
1450    -90.0f0       98.08036f0    330.0f0       226.0f0       1 second61 milliseconds
1451    -65.0f0       102.63393f0   300.0f0       226.0f0       1 second195 milliseconds
1452    -80.0f0       101.83036f0   340.0f0       226.0f0       1 second134 milliseconds
1453    -55.0f0       103.21429f0   325.0f0       226.0f0       1 second52 milliseconds
1454    -20.0f0       104.375f0     375.0f0       226.0f0       1 second136 milliseconds
1455    -70.0f0       112.72321f0   390.0f0       226.0f0       1 second35 milliseconds
1456    -100.0f0      105.625f0     345.0f0       226.0f0       1 second150 milliseconds
1457    -30.0f0       114.91071f0   365.0f0       226.0f0       1 second59 milliseconds
1458    -80.0f0       107.23214f0   390.0f0       226.0f0       1 second154 milliseconds
1459    -40.0f0       121.69643f0   425.0f0       226.0f0       1 second148 milliseconds
1460    -20.0f0       111.25f0      340.0f0       226.0f0       1 second47 milliseconds
1461    -80.0f0       97.5f0        400.0f0       226.0f0       1 second140 milliseconds
1462    -55.0f0       100.22321f0   300.0f0       226.0f0       1 second37 milliseconds
1463    -30.0f0       111.25f0      265.0f0       226.0f0       1 second153 milliseconds
1464    -55.0f0       112.05357f0   290.0f0       226.0f0       1 second70 milliseconds
1465    -80.0f0       105.35714f0   350.0f0       226.0f0       1 second159 milliseconds
1466    -85.0f0       107.67857f0   340.0f0       226.0f0       1 second135 milliseconds
1467    -90.0f0       108.48214f0   275.0f0       226.0f0       1 second46 milliseconds
1468    -80.0f0       101.33929f0   275.0f0       226.0f0       1 second135 milliseconds
1469    -80.0f0       110.89286f0   305.0f0       226.0f0       1 second57 milliseconds
1470    -70.0f0       106.33929f0   420.0f0       226.0f0       1 second159 milliseconds
1471    -70.0f0       106.38393f0   350.0f0       226.0f0       1 second70 milliseconds
1472    -45.0f0       111.91964f0   400.0f0       226.0f0       1 second158 milliseconds
1473    -70.0f0       105.13393f0   425.0f0       226.0f0       1 second141 milliseconds
1474    -55.0f0       115.53571f0   325.0f0       226.0f0       1 second43 milliseconds
1475    -75.0f0       114.24107f0   315.0f0       226.0f0       1 second129 milliseconds
1476    -85.0f0       100.08929f0   340.0f0       226.0f0       1 second36 milliseconds
1477    -45.0f0       92.45536f0    285.0f0       226.0f0       1 second160 milliseconds
1478    -70.0f0       101.29464f0   375.0f0       226.0f0       1 second70 milliseconds
1479    -20.0f0       108.92857f0   325.0f0       226.0f0       1 second160 milliseconds
1480    -45.0f0       113.25893f0   330.0f0       226.0f0       1 second136 milliseconds
1481    -75.0f0       108.92857f0   300.0f0       226.0f0       1 second41 milliseconds
1482    -105.0f0      108.16964f0   365.0f0       226.0f0       1 second135 milliseconds
1483    -65.0f0       110.35714f0   365.0f0       226.0f0       1 second43 milliseconds
1484    -90.0f0       110.89286f0   290.0f0       226.0f0       1 second161 milliseconds
1485    -55.0f0       92.90179f0    315.0f0       226.0f0       1 second58 milliseconds
1486    -80.0f0       102.76786f0   300.0f0       226.0f0       1 second157 milliseconds
1487    -40.0f0       102.45536f0   350.0f0       226.0f0       1 second135 milliseconds
1488    -40.0f0       118.83929f0   325.0f0       226.0f0       1 second43 milliseconds
1489    -40.0f0       102.1875f0    325.0f0       226.0f0       1 second142 milliseconds
1490    -80.0f0       124.73214f0   400.0f0       226.0f0       1 second45 milliseconds
1491    -90.0f0       103.61607f0   300.0f0       226.0f0       1 second160 milliseconds
1492    -70.0f0       109.73214f0   365.0f0       226.0f0       1 second65 milliseconds
1493    -40.0f0       104.41964f0   350.0f0       226.0f0       1 second165 milliseconds
1494    -105.0f0      114.375f0     340.0f0       226.0f0       1 second138 milliseconds
1495    -20.0f0       117.67857f0   340.0f0       226.0f0       1 second44 milliseconds
1496    -175.0f0      106.91964f0   315.0f0       226.0f0       1 second131 milliseconds
1497    -55.0f0       115.9375f0    300.0f0       226.0f0       1 second39 milliseconds
1498    -80.0f0       112.45536f0   340.0f0       226.0f0       1 second155 milliseconds
1499    -75.0f0       110.9375f0    325.0f0       226.0f0       1 second63 milliseconds
1500    -105.0f0      97.67857f0    290.0f0       226.0f0       1 second152 milliseconds
1501    -65.0f0       94.01786f0    325.0f0       226.0f0       1 second140 milliseconds
1502    -55.0f0       98.61607f0    250.0f0       226.0f0       1 second44 milliseconds
1503    -90.0f0       103.4375f0    340.0f0       226.0f0       1 second135 milliseconds
1504    -55.0f0       96.875f0      275.0f0       226.0f0       1 second39 milliseconds
1505    -65.0f0       113.70536f0   340.0f0       226.0f0       1 second143 milliseconds
1506    -45.0f0       101.29464f0   350.0f0       226.0f0       1 second57 milliseconds
1507    -90.0f0       93.97321f0    365.0f0       226.0f0       1 second158 milliseconds
1508    -45.0f0       112.27679f0   375.0f0       226.0f0       1 second147 milliseconds
1509    -55.0f0       106.11607f0   300.0f0       226.0f0       1 second45 milliseconds
1510    -80.0f0       114.6875f0    275.0f0       226.0f0       1 second136 milliseconds
1511    -65.0f0       111.29464f0   340.0f0       226.0f0       1 second50 milliseconds
1512    -55.0f0       101.91964f0   275.0f0       226.0f0       1 second152 milliseconds
1513    -45.0f0       92.36607f0    315.0f0       226.0f0       1 second58 milliseconds
1514    -90.0f0       100.0f0       265.0f0       226.0f0       1 second155 milliseconds
1515    -90.0f0       99.01786f0    325.0f0       226.0f0       1 second135 milliseconds
1516    -115.0f0      108.30357f0   375.0f0       226.0f0       1 second57 milliseconds
1517    -55.0f0       106.91964f0   325.0f0       226.0f0       1 second132 milliseconds
1518    -75.0f0       104.50893f0   440.0f0       226.0f0       1 second35 milliseconds
1519    -45.0f0       119.0625f0    400.0f0       226.0f0       1 second156 milliseconds
1520    -45.0f0       104.86607f0   325.0f0       226.0f0       1 second61 milliseconds
1521    -55.0f0       107.72321f0   400.0f0       226.0f0       1 second153 milliseconds
1522    -55.0f0       104.375f0     305.0f0       226.0f0       1 second146 milliseconds
1523    -90.0f0       92.14286f0    305.0f0       226.0f0       1 second54 milliseconds
1524    -115.0f0      99.73214f0    400.0f0       226.0f0       1 second133 milliseconds
1525    -70.0f0       111.02679f0   275.0f0       226.0f0       1 second48 milliseconds
1526    -40.0f0       109.50893f0   300.0f0       226.0f0       1 second153 milliseconds
1527    -90.0f0       102.36607f0   315.0f0       226.0f0       1 second59 milliseconds
1528    -45.0f0       116.60714f0   300.0f0       226.0f0       1 second154 milliseconds
1529    -55.0f0       105.49107f0   375.0f0       226.0f0       1 second139 milliseconds
1530    -80.0f0       104.82143f0   315.0f0       226.0f0       1 second48 milliseconds
1531    -70.0f0       101.78571f0   450.0f0       226.0f0       1 second142 milliseconds
1532    -80.0f0       107.99107f0   325.0f0       226.0f0       1 second52 milliseconds
1533    -55.0f0       116.42857f0   550.0f0       226.0f0       1 second147 milliseconds
1534    -75.0f0       113.83929f0   350.0f0       226.0f0       1 second67 milliseconds
1535    -65.0f0       96.20536f0    400.0f0       226.0f0       1 second155 milliseconds
1536    -80.0f0       103.21429f0   300.0f0       226.0f0       1 second137 milliseconds
1537    -70.0f0       107.36607f0   375.0f0       226.0f0       1 second48 milliseconds
1538    -80.0f0       103.03571f0   300.0f0       226.0f0       1 second149 milliseconds
1539    -65.0f0       106.96429f0   365.0f0       226.0f0       1 second45 milliseconds
1540    -70.0f0       105.71429f0   325.0f0       226.0f0       1 second147 milliseconds
1541    -30.0f0       110.0f0       350.0f0       226.0f0       1 second56 milliseconds
1542    -100.0f0      116.78571f0   315.0f0       226.0f0       1 second165 milliseconds
1543    -90.0f0       95.84821f0    265.0f0       226.0f0       1 second145 milliseconds
1544    -75.0f0       107.67857f0   405.0f0       226.0f0       1 second45 milliseconds
1545    -55.0f0       109.41964f0   375.0f0       226.0f0       1 second133 milliseconds
1546    -115.0f0      124.15179f0   455.0f0       226.0f0       1 second37 milliseconds
1547    -70.0f0       112.94643f0   325.0f0       226.0f0       1 second146 milliseconds
1548    -140.0f0      106.5625f0    325.0f0       226.0f0       1 second62 milliseconds
1549    -90.0f0       107.90179f0   325.0f0       226.0f0       1 second152 milliseconds
1550    -125.0f0      105.22321f0   345.0f0       226.0f0       1 second140 milliseconds
1551    -70.0f0       110.9375f0    450.0f0       226.0f0       1 second43 milliseconds
1552    -20.0f0       103.34821f0   325.0f0       226.0f0       1 second147 milliseconds
1553    -40.0f0       110.0f0       300.0f0       226.0f0       1 second38 milliseconds
1554    -30.0f0       99.46429f0    345.0f0       226.0f0       1 second155 milliseconds
1555    -100.0f0      114.375f0     340.0f0       226.0f0       1 second64 milliseconds
1556    -55.0f0       104.375f0     315.0f0       226.0f0       1 second153 milliseconds
1557    -80.0f0       115.75893f0   290.0f0       226.0f0       1 second140 milliseconds
1558    -80.0f0       98.03571f0    275.0f0       226.0f0       1 second59 milliseconds
1559    -30.0f0       108.61607f0   305.0f0       226.0f0       1 second134 milliseconds
1560    -40.0f0       114.10714f0   290.0f0       226.0f0       1 second36 milliseconds
1561    -80.0f0       108.08036f0   300.0f0       226.0f0       1 second149 milliseconds
1562    -40.0f0       112.05357f0   300.0f0       226.0f0       1 second57 milliseconds
1563    -55.0f0       112.94643f0   350.0f0       226.0f0       1 second156 milliseconds
1564    -80.0f0       98.75f0       380.0f0       226.0f0       1 second139 milliseconds
1565    -45.0f0       115.3125f0    330.0f0       226.0f0       1 second47 milliseconds
1566    -65.0f0       96.96429f0    365.0f0       226.0f0       1 second134 milliseconds
1567    -80.0f0       100.13393f0   275.0f0       226.0f0       1 second42 milliseconds
1568    -55.0f0       126.07143f0   365.0f0       226.0f0       1 second155 milliseconds
