number_generations: 2500
number_validation_runs: 100
number_rounds: 20
maximum_env_seed: 100000
environment
	type: CollectPoints
	maze_columns: 5
	maze_rows: 5
	maze_cell_size: 80
	agent_radius: 12
	point_radius: 8
	agent_movement_range: 10.0
	use_sensors: true
	reward_per_collected_positive_point: 500.0
	reward_per_collected_negative_point: -700.0
	number_time_steps: 1000
brain
	type: CTRNN
	delta_t: 0.05
	number_neurons: 50
	differential_equation: original
	clipping_range_min: -1.0
	clipping_range_max: 1.0
	set_principle_diagonal_elements_of_W_negative: true
	alpha: 0.0
optimizer
	type: CMA-ES-Deap
	population_size: 112
	sigma: 1.0

Genome Size: 112
Free Parameters: 3100
Inputs: 10
Outputs: 2

------------------------------------------------------------------------------------------
gen     min           mean          max           best          elapsed time (s)
603     -65.0f0       94.91071f0    250.0f0       203.0f0       1 second879 milliseconds
604     -90.0f0       96.38393f0    290.0f0       203.0f0       1 second879 milliseconds
605     -115.0f0      89.55357f0    305.0f0       203.0f0       1 second883 milliseconds
606     -125.0f0      83.34821f0    275.0f0       203.0f0       1 second886 milliseconds
607     -55.0f0       92.8125f0     300.0f0       203.0f0       1 second882 milliseconds
608     -55.0f0       95.53571f0    275.0f0       203.0f0       1 second879 milliseconds
609     -115.0f0      85.0f0        315.0f0       203.0f0       1 second898 milliseconds
610     -150.0f0      82.67857f0    340.0f0       203.0f0       1 second893 milliseconds
611     -160.0f0      76.20536f0    350.0f0       203.0f0       1 second888 milliseconds
612     -55.0f0       97.45536f0    490.0f0       203.0f0       1 second870 milliseconds
613     -140.0f0      82.36607f0    355.0f0       203.0f0       1 second874 milliseconds
614     -150.0f0      80.3125f0     255.0f0       203.0f0       1 second896 milliseconds
615     -160.0f0      90.84821f0    315.0f0       203.0f0       1 second888 milliseconds
616     -100.0f0      82.32143f0    300.0f0       203.0f0       1 second886 milliseconds
617     -80.0f0       101.20536f0   450.0f0       203.0f0       1 second888 milliseconds
618     -80.0f0       84.19643f0    250.0f0       203.0f0       1 second884 milliseconds
619     -115.0f0      84.77679f0    230.0f0       203.0f0       1 second879 milliseconds
620     -90.0f0       73.75f0       325.0f0       203.0f0       1 second895 milliseconds
621     -115.0f0      78.16964f0    225.0f0       203.0f0       1 second874 milliseconds
622     -80.0f0       77.09821f0    390.0f0       203.0f0       1 second883 milliseconds
623     -105.0f0      75.75893f0    280.0f0       203.0f0       1 second881 milliseconds
624     -70.0f0       97.00893f0    305.0f0       203.0f0       1 second890 milliseconds
625     -140.0f0      84.10714f0    255.0f0       203.0f0       1 second885 milliseconds
626     -70.0f0       96.11607f0    340.0f0       203.0f0       1 second894 milliseconds
627     -100.0f0      79.82143f0    290.0f0       203.0f0       1 second872 milliseconds
628     -90.0f0       89.86607f0    315.0f0       203.0f0       1 second889 milliseconds
629     -40.0f0       94.82143f0    420.0f0       203.0f0       1 second869 milliseconds
630     -115.0f0      87.63393f0    300.0f0       203.0f0       1 second872 milliseconds
631     -75.0f0       91.38393f0    375.0f0       203.0f0       1 second899 milliseconds
632     -120.0f0      77.58929f0    265.0f0       203.0f0       1 second884 milliseconds
633     -110.0f0      77.85714f0    300.0f0       203.0f0       1 second888 milliseconds
634     -135.0f0      93.16964f0    275.0f0       203.0f0       1 second885 milliseconds
635     -30.0f0       94.28571f0    375.0f0       203.0f0       1 second887 milliseconds
636     -105.0f0      86.11607f0    330.0f0       203.0f0       1 second878 milliseconds
637     -80.0f0       92.14286f0    300.0f0       203.0f0       1 second885 milliseconds
638     -110.0f0      83.34821f0    325.0f0       203.0f0       1 second887 milliseconds
639     -90.0f0       90.84821f0    275.0f0       203.0f0       1 second878 milliseconds
640     -150.0f0      95.80357f0    325.0f0       203.0f0       1 second900 milliseconds
641     -75.0f0       83.83929f0    375.0f0       203.0f0       1 second883 milliseconds
642     -100.0f0      81.65179f0    300.0f0       203.0f0       1 second882 milliseconds
643     -140.0f0      80.3125f0     315.0f0       203.0f0       1 second894 milliseconds
644     -55.0f0       98.4375f0     340.0f0       203.0f0       1 second878 milliseconds
645     -55.0f0       88.92857f0    280.0f0       203.0f0       1 second876 milliseconds
646     -75.0f0       86.29464f0    250.0f0       203.0f0       1 second875 milliseconds
647     -55.0f0       93.97321f0    315.0f0       203.0f0       1 second885 milliseconds
648     -80.0f0       100.58036f0   475.0f0       203.0f0       1 second883 milliseconds
649     -135.0f0      79.01786f0    250.0f0       203.0f0       1 second883 milliseconds
650     -65.0f0       92.94643f0    325.0f0       203.0f0       1 second893 milliseconds
651     -115.0f0      93.79464f0    280.0f0       203.0f0       1 second873 milliseconds
652     -80.0f0       85.58036f0    300.0f0       203.0f0       1 second885 milliseconds
653     -90.0f0       98.57143f0    375.0f0       203.0f0       1 second887 milliseconds
654     -115.0f0      95.22321f0    300.0f0       203.0f0       1 second909 milliseconds
655     -75.0f0       87.00893f0    265.0f0       203.0f0       1 second875 milliseconds
656     -115.0f0      81.11607f0    300.0f0       203.0f0       1 second887 milliseconds
657     -70.0f0       99.64286f0    325.0f0       203.0f0       1 second875 milliseconds
658     -80.0f0       91.875f0      375.0f0       203.0f0       1 second888 milliseconds
659     -115.0f0      81.11607f0    300.0f0       203.0f0       1 second875 milliseconds
660     -90.0f0       98.57143f0    390.0f0       203.0f0       1 second891 milliseconds
661     -55.0f0       99.55357f0    350.0f0       203.0f0       1 second880 milliseconds
662     -50.0f0       96.07143f0    325.0f0       203.0f0       1 second883 milliseconds
663     -80.0f0       93.66071f0    350.0f0       203.0f0       1 second890 milliseconds
664     -160.0f0      84.77679f0    275.0f0       203.0f0       1 second903 milliseconds
665     -70.0f0       94.73214f0    420.0f0       203.0f0       1 second878 milliseconds
666     -90.0f0       83.25893f0    290.0f0       203.0f0       1 second905 milliseconds
667     -55.0f0       101.74107f0   415.0f0       203.0f0       1 second880 milliseconds
668     -55.0f0       90.26786f0    275.0f0       203.0f0       1 second874 milliseconds
669     -80.0f0       90.44643f0    325.0f0       203.0f0       1 second878 milliseconds
670     -45.0f0       95.26786f0    300.0f0       203.0f0       1 second893 milliseconds
671     -55.0f0       94.375f0      390.0f0       203.0f0       1 second878 milliseconds
672     -80.0f0       104.46429f0   290.0f0       203.0f0       1 second882 milliseconds
673     -20.0f0       106.42857f0   365.0f0       203.0f0       1 second904 milliseconds
674     -90.0f0       104.375f0     315.0f0       203.0f0       1 second886 milliseconds
675     -115.0f0      91.29464f0    280.0f0       203.0f0       1 second891 milliseconds
676     -100.0f0      100.17857f0   300.0f0       203.0f0       1 second876 milliseconds
677     -70.0f0       106.78571f0   315.0f0       203.0f0       1 second885 milliseconds
678     -80.0f0       91.38393f0    515.0f0       203.0f0       1 second884 milliseconds
679     -105.0f0      90.44643f0    405.0f0       203.0f0       1 second904 milliseconds
680     -135.0f0      89.33036f0    345.0f0       203.0f0       1 second889 milliseconds
681     -140.0f0      90.9375f0     275.0f0       203.0f0       1 second887 milliseconds
682     -90.0f0       100.625f0     400.0f0       203.0f0       1 second892 milliseconds
683     -115.0f0      87.5f0        330.0f0       203.0f0       1 second881 milliseconds
684     -75.0f0       91.65179f0    300.0f0       203.0f0       1 second879 milliseconds
685     -80.0f0       98.30357f0    290.0f0       203.0f0       1 second873 milliseconds
686     -105.0f0      93.57143f0    290.0f0       203.0f0       1 second880 milliseconds
687     -80.0f0       101.25f0      305.0f0       203.0f0       1 second878 milliseconds
688     -65.0f0       88.70536f0    315.0f0       203.0f0       1 second904 milliseconds
689     -65.0f0       83.08036f0    300.0f0       203.0f0       1 second874 milliseconds
690     -90.0f0       93.70536f0    500.0f0       203.0f0       1 second878 milliseconds
691     -40.0f0       103.30357f0   325.0f0       203.0f0       1 second881 milliseconds
692     -55.0f0       99.64286f0    290.0f0       203.0f0       1 second891 milliseconds
693     -125.0f0      97.23214f0    300.0f0       203.0f0       1 second874 milliseconds
694     -80.0f0       95.08929f0    325.0f0       203.0f0       1 second884 milliseconds
695     -60.0f0       110.98214f0   320.0f0       203.0f0       1 second890 milliseconds
696     -120.0f0      86.47321f0    350.0f0       203.0f0       1 second893 milliseconds
697     -110.0f0      99.95536f0    375.0f0       203.0f0       1 second872 milliseconds
698     -90.0f0       99.95536f0    415.0f0       203.0f0       1 second891 milliseconds
699     -70.0f0       105.66964f0   340.0f0       203.0f0       1 second875 milliseconds
700     -115.0f0      87.45536f0    290.0f0       203.0f0       1 second892 milliseconds
701     -55.0f0       86.33929f0    300.0f0       203.0f0       1 second892 milliseconds
702     -55.0f0       98.61607f0    400.0f0       203.0f0       1 second899 milliseconds
703     -80.0f0       100.98214f0   315.0f0       203.0f0       1 second879 milliseconds
704     -70.0f0       103.92857f0   495.0f0       203.0f0       1 second898 milliseconds
705     -80.0f0       109.73214f0   355.0f0       203.0f0       1 second873 milliseconds
706     -95.0f0       96.65179f0    365.0f0       203.0f0       1 second870 milliseconds
707     -105.0f0      97.94643f0    390.0f0       203.0f0       1 second874 milliseconds
708     -70.0f0       112.58929f0   455.0f0       203.0f0       1 second880 milliseconds
709     -85.0f0       98.39286f0    365.0f0       203.0f0       1 second881 milliseconds
710     -125.0f0      105.80357f0   375.0f0       203.0f0       1 second901 milliseconds
711     -175.0f0      101.02679f0   390.0f0       203.0f0       1 second889 milliseconds
712     -50.0f0       122.72321f0   465.0f0       203.0f0       1 second923 milliseconds
713     -60.0f0       108.57143f0   315.0f0       203.0f0       1 second892 milliseconds
714     -135.0f0      101.875f0     275.0f0       203.0f0       1 second871 milliseconds
715     -55.0f0       104.95536f0   275.0f0       203.0f0       1 second882 milliseconds
716     -80.0f0       104.33036f0   365.0f0       203.0f0       1 second877 milliseconds
717     -55.0f0       108.39286f0   375.0f0       203.0f0       1 second881 milliseconds
718     -55.0f0       95.98214f0    325.0f0       203.0f0       1 second883 milliseconds
719     -100.0f0      99.95536f0    315.0f0       203.0f0       1 second883 milliseconds
720     -50.0f0       88.83929f0    290.0f0       203.0f0       1 second886 milliseconds
721     -90.0f0       98.34821f0    375.0f0       203.0f0       1 second885 milliseconds
722     -55.0f0       105.84821f0   365.0f0       221.0f0       1 second876 milliseconds
723     -115.0f0      125.58036f0   375.0f0       221.0f0       1 second888 milliseconds
724     -70.0f0       116.02679f0   440.0f0       221.0f0       1 second887 milliseconds
725     -100.0f0      107.8125f0    340.0f0       221.0f0       1 second896 milliseconds
726     -90.0f0       118.75f0      290.0f0       221.0f0       1 second883 milliseconds
727     -55.0f0       103.30357f0   425.0f0       221.0f0       1 second882 milliseconds
728     -45.0f0       107.90179f0   290.0f0       221.0f0       1 second884 milliseconds
729     -85.0f0       105.40179f0   375.0f0       221.0f0       1 second888 milliseconds
730     -100.0f0      94.33036f0    290.0f0       221.0f0       1 second886 milliseconds
731     -65.0f0       93.97321f0    295.0f0       221.0f0       1 second883 milliseconds
732     -115.0f0      107.5f0       290.0f0       221.0f0       1 second884 milliseconds
733     -55.0f0       107.14286f0   375.0f0       221.0f0       1 second881 milliseconds
734     -90.0f0       93.4375f0     350.0f0       221.0f0       1 second894 milliseconds
735     -55.0f0       121.20536f0   415.0f0       221.0f0       1 second875 milliseconds
736     -110.0f0      100.49107f0   400.0f0       221.0f0       1 second895 milliseconds
737     -90.0f0       115.98214f0   415.0f0       221.0f0       1 second886 milliseconds
738     -70.0f0       93.16964f0    350.0f0       221.0f0       1 second886 milliseconds
739     -65.0f0       93.52679f0    325.0f0       221.0f0       1 second874 milliseconds
740     -110.0f0      106.20536f0   350.0f0       221.0f0       1 second881 milliseconds
741     -50.0f0       104.82143f0   355.0f0       221.0f0       1 second882 milliseconds
742     -40.0f0       110.84821f0   375.0f0       221.0f0       1 second884 milliseconds
743     -80.0f0       90.40179f0    305.0f0       221.0f0       1 second876 milliseconds
744     -80.0f0       90.44643f0    300.0f0       221.0f0       1 second886 milliseconds
745     -100.0f0      106.78571f0   350.0f0       221.0f0       1 second884 milliseconds
746     -115.0f0      97.58929f0    290.0f0       221.0f0       1 second881 milliseconds
747     -20.0f0       105.66964f0   320.0f0       221.0f0       1 second896 milliseconds
748     -70.0f0       110.3125f0    325.0f0       221.0f0       1 second895 milliseconds
749     -140.0f0      100.89286f0   325.0f0       221.0f0       1 second895 milliseconds
750     -70.0f0       101.38393f0   315.0f0       221.0f0       1 second900 milliseconds
751     -185.0f0      95.89286f0    300.0f0       221.0f0       1 second870 milliseconds
752     -70.0f0       100.53571f0   325.0f0       221.0f0       1 second881 milliseconds
753     -65.0f0       102.8125f0    375.0f0       221.0f0       1 second888 milliseconds
754     -105.0f0      99.50893f0    315.0f0       221.0f0       1 second882 milliseconds
755     -95.0f0       111.20536f0   325.0f0       221.0f0       1 second871 milliseconds
756     -75.0f0       108.88393f0   325.0f0       221.0f0       1 second874 milliseconds
757     -85.0f0       109.86607f0   340.0f0       221.0f0       1 second887 milliseconds
758     -90.0f0       114.77679f0   350.0f0       221.0f0       1 second902 milliseconds
759     -65.0f0       107.14286f0   290.0f0       221.0f0       1 second882 milliseconds
760     -135.0f0      88.16964f0    365.0f0       221.0f0       1 second881 milliseconds
761     -80.0f0       100.17857f0   275.0f0       221.0f0       1 second889 milliseconds
762     -55.0f0       98.79464f0    255.0f0       221.0f0       1 second893 milliseconds
763     -105.0f0      118.52679f0   380.0f0       221.0f0       1 second884 milliseconds
764     -90.0f0       98.03571f0    400.0f0       221.0f0       1 second875 milliseconds
765     -80.0f0       90.89286f0    265.0f0       221.0f0       1 second880 milliseconds
766     -45.0f0       122.32143f0   395.0f0       221.0f0       1 second889 milliseconds
767     -105.0f0      116.25f0      325.0f0       221.0f0       1 second880 milliseconds
768     -45.0f0       118.21429f0   425.0f0       221.0f0       1 second883 milliseconds
769     -70.0f0       115.98214f0   345.0f0       221.0f0       1 second885 milliseconds
770     -115.0f0      109.82143f0   375.0f0       221.0f0       1 second883 milliseconds
771     -105.0f0      102.00893f0   275.0f0       221.0f0       1 second880 milliseconds
772     -70.0f0       130.84822f0   455.0f0       221.0f0       1 second874 milliseconds
773     -75.0f0       112.90179f0   350.0f0       221.0f0       1 second892 milliseconds
774     -80.0f0       106.25f0      315.0f0       221.0f0       1 second892 milliseconds
775     -75.0f0       101.875f0     350.0f0       221.0f0       1 second883 milliseconds
776     -55.0f0       109.6875f0    330.0f0       221.0f0       1 second888 milliseconds
777     -90.0f0       96.07143f0    300.0f0       221.0f0       1 second879 milliseconds
778     -90.0f0       96.02679f0    250.0f0       221.0f0       1 second882 milliseconds
779     -115.0f0      116.65179f0   350.0f0       221.0f0       1 second892 milliseconds
780     -105.0f0      112.63393f0   340.0f0       221.0f0       1 second878 milliseconds
781     -125.0f0      99.33036f0    325.0f0       221.0f0       1 second883 milliseconds
782     -105.0f0      103.75f0      440.0f0       221.0f0       1 second884 milliseconds
783     -100.0f0      109.95536f0   340.0f0       221.0f0       1 second879 milliseconds
784     -80.0f0       112.99107f0   350.0f0       221.0f0       1 second886 milliseconds
785     -100.0f0      107.27679f0   440.0f0       221.0f0       1 second878 milliseconds
786     -20.0f0       117.63393f0   340.0f0       221.0f0       1 second882 milliseconds
787     -80.0f0       101.29464f0   290.0f0       221.0f0       1 second882 milliseconds
788     -105.0f0      114.64286f0   350.0f0       221.0f0       1 second888 milliseconds
789     -70.0f0       109.86607f0   350.0f0       221.0f0       1 second891 milliseconds
790     -45.0f0       104.46429f0   350.0f0       221.0f0       1 second897 milliseconds
791     -90.0f0       95.04464f0    440.0f0       221.0f0       1 second885 milliseconds
792     -70.0f0       102.76786f0   330.0f0       221.0f0       1 second886 milliseconds
793     -80.0f0       97.90179f0    425.0f0       221.0f0       1 second880 milliseconds
794     -105.0f0      106.38393f0   345.0f0       221.0f0       1 second881 milliseconds
795     -150.0f0      99.55357f0    315.0f0       221.0f0       1 second881 milliseconds
796     -80.0f0       112.63393f0   350.0f0       221.0f0       1 second881 milliseconds
797     -70.0f0       126.42857f0   315.0f0       221.0f0       1 second881 milliseconds
798     -90.0f0       100.71429f0   325.0f0       221.0f0       1 second881 milliseconds
799     -70.0f0       123.39286f0   420.0f0       221.0f0       1 second888 milliseconds
800     -65.0f0       103.57143f0   465.0f0       221.0f0       1 second891 milliseconds
801     -150.0f0      104.86607f0   300.0f0       221.0f0       1 second871 milliseconds
802     -85.0f0       118.92857f0   350.0f0       221.0f0       1 second896 milliseconds
803     -55.0f0       128.57143f0   325.0f0       221.0f0       1 second872 milliseconds
804     -110.0f0      118.4375f0    330.0f0       221.0f0       1 second879 milliseconds
805     -115.0f0      107.76786f0   305.0f0       221.0f0       1 second888 milliseconds
806     -135.0f0      122.41071f0   375.0f0       221.0f0       1 second881 milliseconds
807     -65.0f0       104.77679f0   350.0f0       221.0f0       1 second873 milliseconds
808     -100.0f0      103.39286f0   330.0f0       221.0f0       1 second892 milliseconds
809     -60.0f0       122.1875f0    380.0f0       221.0f0       1 second874 milliseconds
810     -125.0f0      112.32143f0   350.0f0       221.0f0       1 second870 milliseconds
811     -75.0f0       104.95536f0   275.0f0       221.0f0       1 second874 milliseconds
812     -100.0f0      98.25893f0    340.0f0       221.0f0       1 second881 milliseconds
813     -55.0f0       108.88393f0   330.0f0       221.0f0       1 second871 milliseconds
814     -65.0f0       114.24107f0   375.0f0       221.0f0       1 second881 milliseconds
815     -65.0f0       106.29464f0   390.0f0       221.0f0       1 second881 milliseconds
816     -80.0f0       109.10714f0   400.0f0       221.0f0       1 second891 milliseconds
817     -90.0f0       120.0f0       325.0f0       221.0f0       1 second881 milliseconds
818     -65.0f0       110.0f0       370.0f0       221.0f0       1 second873 milliseconds
819     -80.0f0       120.04464f0   330.0f0       221.0f0       1 second874 milliseconds
820     -100.0f0      105.44643f0   340.0f0       221.0f0       1 second884 milliseconds
821     -70.0f0       101.74107f0   350.0f0       221.0f0       1 second883 milliseconds
822     -90.0f0       110.35714f0   290.0f0       221.0f0       1 second875 milliseconds
823     -110.0f0      106.25f0      350.0f0       221.0f0       1 second882 milliseconds
824     -90.0f0       109.59821f0   350.0f0       221.0f0       1 second885 milliseconds
825     -45.0f0       114.55357f0   375.0f0       221.0f0       1 second889 milliseconds
826     -65.0f0       106.74107f0   390.0f0       221.0f0       1 second870 milliseconds
827     -45.0f0       104.55357f0   350.0f0       221.0f0       1 second887 milliseconds
828     -90.0f0       99.6875f0     350.0f0       221.0f0       1 second881 milliseconds
829     -45.0f0       112.14286f0   275.0f0       221.0f0       1 second881 milliseconds
830     -10.0f0       112.14286f0   355.0f0       221.0f0       1 second889 milliseconds
831     -75.0f0       118.39286f0   400.0f0       221.0f0       1 second884 milliseconds
832     -70.0f0       89.86607f0    340.0f0       221.0f0       1 second882 milliseconds
833     -55.0f0       106.47321f0   350.0f0       221.0f0       1 second884 milliseconds
834     -185.0f0      96.875f0      325.0f0       221.0f0       1 second879 milliseconds
835     -90.0f0       114.10714f0   350.0f0       221.0f0       1 second887 milliseconds
836     -90.0f0       105.26786f0   330.0f0       221.0f0       1 second877 milliseconds
837     -70.0f0       99.41964f0    315.0f0       221.0f0       1 second876 milliseconds
838     -50.0f0       100.58036f0   290.0f0       221.0f0       1 second877 milliseconds
839     -45.0f0       120.9375f0    375.0f0       221.0f0       1 second877 milliseconds
840     -90.0f0       106.29464f0   275.0f0       221.0f0       1 second897 milliseconds
841     -100.0f0      112.41071f0   390.0f0       221.0f0       1 second892 milliseconds
842     -100.0f0      107.27679f0   550.0f0       221.0f0       1 second875 milliseconds
843     -110.0f0      104.28571f0   340.0f0       221.0f0       1 second863 milliseconds
844     -90.0f0       101.60714f0   300.0f0       221.0f0       1 second886 milliseconds
845     -80.0f0       100.04464f0   355.0f0       221.0f0       1 second896 milliseconds
846     -90.0f0       105.625f0     340.0f0       221.0f0       1 second881 milliseconds
847     -55.0f0       107.27679f0   300.0f0       221.0f0       1 second887 milliseconds
848     -80.0f0       113.34821f0   425.0f0       221.0f0       1 second880 milliseconds
849     -125.0f0      101.78571f0   340.0f0       221.0f0       1 second878 milliseconds
850     -105.0f0      104.95536f0   350.0f0       221.0f0       1 second882 milliseconds
851     -65.0f0       106.02679f0   300.0f0       221.0f0       1 second869 milliseconds
852     -65.0f0       106.78571f0   315.0f0       221.0f0       1 second889 milliseconds
853     -115.0f0      102.76786f0   315.0f0       221.0f0       1 second878 milliseconds
854     -105.0f0      123.34821f0   350.0f0       221.0f0       1 second894 milliseconds
855     -90.0f0       100.3125f0    300.0f0       221.0f0       1 second874 milliseconds
856     -70.0f0       107.90179f0   375.0f0       221.0f0       1 second879 milliseconds
857     -75.0f0       97.1875f0     300.0f0       221.0f0       1 second886 milliseconds
858     -65.0f0       107.32143f0   400.0f0       221.0f0       1 second882 milliseconds
859     -90.0f0       113.88393f0   350.0f0       221.0f0       1 second873 milliseconds
860     -55.0f0       100.17857f0   365.0f0       221.0f0       1 second883 milliseconds
861     -105.0f0      108.70536f0   365.0f0       221.0f0       1 second893 milliseconds
862     -55.0f0       104.33036f0   315.0f0       221.0f0       1 second883 milliseconds
863     -90.0f0       100.98214f0   340.0f0       221.0f0       1 second874 milliseconds
864     -55.0f0       109.73214f0   350.0f0       221.0f0       1 second894 milliseconds
865     -115.0f0      115.22321f0   350.0f0       221.0f0       1 second881 milliseconds
866     -45.0f0       107.41071f0   325.0f0       221.0f0       1 second883 milliseconds
867     -65.0f0       96.51786f0    275.0f0       221.0f0       1 second871 milliseconds
868     -60.0f0       107.67857f0   325.0f0       221.0f0       1 second881 milliseconds
869     -80.0f0       103.92857f0   290.0f0       221.0f0       1 second891 milliseconds
870     -65.0f0       113.66071f0   375.0f0       221.0f0       1 second886 milliseconds
871     -65.0f0       102.05357f0   255.0f0       221.0f0       1 second888 milliseconds
872     -90.0f0       112.09821f0   400.0f0       221.0f0       1 second891 milliseconds
873     -55.0f0       105.75893f0   500.0f0       221.0f0       1 second882 milliseconds
874     -30.0f0       115.49107f0   380.0f0       221.0f0       1 second881 milliseconds
875     -110.0f0      112.1875f0    340.0f0       221.0f0       1 second874 milliseconds
876     -90.0f0       101.47321f0   300.0f0       221.0f0       1 second895 milliseconds
877     -115.0f0      122.14286f0   395.0f0       221.0f0       1 second885 milliseconds
878     -80.0f0       110.17857f0   325.0f0       221.0f0       1 second892 milliseconds
879     -80.0f0       104.86607f0   365.0f0       221.0f0       1 second886 milliseconds
880     -80.0f0       117.94643f0   415.0f0       221.0f0       1 second892 milliseconds
881     -35.0f0       111.42857f0   375.0f0       221.0f0       1 second874 milliseconds
882     -90.0f0       108.25893f0   365.0f0       221.0f0       1 second881 milliseconds
883     -125.0f0      98.39286f0    315.0f0       221.0f0       1 second875 milliseconds
884     -115.0f0      109.33036f0   325.0f0       221.0f0       1 second910 milliseconds
885     -105.0f0      107.8125f0    525.0f0       221.0f0       1 second876 milliseconds
886     -40.0f0       100.22321f0   375.0f0       221.0f0       1 second887 milliseconds
887     -80.0f0       103.48214f0   430.0f0       221.0f0       1 second889 milliseconds
888     -55.0f0       89.50893f0    275.0f0       221.0f0       1 second889 milliseconds
889     -70.0f0       122.09821f0   400.0f0       221.0f0       1 second887 milliseconds
890     -45.0f0       101.29464f0   280.0f0       221.0f0       1 second890 milliseconds
891     -65.0f0       106.91964f0   300.0f0       221.0f0       1 second872 milliseconds
892     -65.0f0       114.77679f0   350.0f0       221.0f0       1 second899 milliseconds
893     -60.0f0       105.22321f0   300.0f0       221.0f0       1 second879 milliseconds
894     -105.0f0      99.86607f0    275.0f0       221.0f0       1 second879 milliseconds
895     -100.0f0      118.79464f0   365.0f0       221.0f0       1 second883 milliseconds
896     -65.0f0       104.19643f0   400.0f0       221.0f0       1 second888 milliseconds
897     -100.0f0      96.78571f0    365.0f0       221.0f0       1 second898 milliseconds
898     -80.0f0       96.83036f0    315.0f0       221.0f0       1 second885 milliseconds
899     -80.0f0       106.60714f0   275.0f0       221.0f0       1 second882 milliseconds
900     -75.0f0       100.04464f0   340.0f0       221.0f0       1 second891 milliseconds
901     -75.0f0       122.45536f0   325.0f0       221.0f0       1 second878 milliseconds
902     -45.0f0       103.83929f0   325.0f0       221.0f0       1 second894 milliseconds
903     -105.0f0      109.59821f0   475.0f0       221.0f0       1 second894 milliseconds
904     -55.0f0       95.04464f0    375.0f0       221.0f0       1 second892 milliseconds
905     -75.0f0       101.16071f0   315.0f0       221.0f0       1 second886 milliseconds
906     -80.0f0       118.52679f0   315.0f0       221.0f0       1 second899 milliseconds
907     -80.0f0       108.39286f0   390.0f0       221.0f0       1 second874 milliseconds
908     -80.0f0       102.41071f0   300.0f0       221.0f0       1 second898 milliseconds
909     -55.0f0       102.94643f0   275.0f0       221.0f0       1 second883 milliseconds
910     -45.0f0       117.99107f0   375.0f0       221.0f0       1 second884 milliseconds
911     -65.0f0       103.39286f0   390.0f0       221.0f0       1 second880 milliseconds
912     -80.0f0       105.75893f0   500.0f0       221.0f0       1 second890 milliseconds
913     -35.0f0       102.99107f0   300.0f0       221.0f0       1 second881 milliseconds
914     -65.0f0       109.41964f0   265.0f0       221.0f0       1 second879 milliseconds
915     -150.0f0      114.24107f0   425.0f0       221.0f0       1 second873 milliseconds
916     -65.0f0       108.57143f0   375.0f0       221.0f0       1 second890 milliseconds
917     -75.0f0       109.77679f0   265.0f0       221.0f0       1 second874 milliseconds
918     -65.0f0       115.75893f0   350.0f0       221.0f0       1 second893 milliseconds
919     -70.0f0       120.3125f0    335.0f0       221.0f0       1 second880 milliseconds
920     -65.0f0       110.71429f0   365.0f0       221.0f0       1 second903 milliseconds
921     -80.0f0       117.8125f0    250.0f0       221.0f0       1 second881 milliseconds
922     -105.0f0      106.42857f0   325.0f0       221.0f0       1 second895 milliseconds
923     -55.0f0       122.85714f0   315.0f0       221.0f0       1 second875 milliseconds
924     -45.0f0       116.83036f0   425.0f0       221.0f0       1 second901 milliseconds
925     -55.0f0       111.91964f0   275.0f0       221.0f0       1 second892 milliseconds
926     -85.0f0       116.74107f0   365.0f0       221.0f0       1 second885 milliseconds
927     -80.0f0       111.69643f0   365.0f0       221.0f0       1 second877 milliseconds
928     -90.0f0       105.35714f0   340.0f0       221.0f0       1 second891 milliseconds
929     -65.0f0       117.05357f0   415.0f0       221.0f0       1 second881 milliseconds
930     -90.0f0       118.39286f0   400.0f0       221.0f0       1 second885 milliseconds
931     -45.0f0       123.48214f0   390.0f0       221.0f0       1 second881 milliseconds
932     -100.0f0      108.4375f0    325.0f0       221.0f0       1 second893 milliseconds
933     -105.0f0      114.24107f0   275.0f0       221.0f0       1 second883 milliseconds
934     -175.0f0      125.89286f0   350.0f0       221.0f0       1 second897 milliseconds
935     -45.0f0       100.22321f0   355.0f0       221.0f0       1 second881 milliseconds
936     -45.0f0       115.75893f0   340.0f0       221.0f0       1 second898 milliseconds
937     -55.0f0       116.38393f0   325.0f0       221.0f0       1 second880 milliseconds
938     -45.0f0       124.28571f0   350.0f0       221.0f0       1 second889 milliseconds
939     -140.0f0      112.99107f0   425.0f0       221.0f0       1 second870 milliseconds
940     -185.0f0      120.49107f0   375.0f0       221.0f0       1 second891 milliseconds
941     -115.0f0      111.51786f0   355.0f0       221.0f0       1 second886 milliseconds
942     -80.0f0       115.53571f0   350.0f0       221.0f0       1 second886 milliseconds
943     -55.0f0       112.67857f0   295.0f0       221.0f0       1 second894 milliseconds
944     -125.0f0      114.24107f0   390.0f0       221.0f0       1 second888 milliseconds
945     -80.0f0       106.875f0     315.0f0       221.0f0       1 second886 milliseconds
946     -70.0f0       116.42857f0   340.0f0       221.0f0       1 second885 milliseconds
947     -90.0f0       106.5625f0    350.0f0       221.0f0       1 second879 milliseconds
948     -125.0f0      120.49107f0   400.0f0       221.0f0       1 second909 milliseconds
949     -35.0f0       119.375f0     390.0f0       221.0f0       1 second877 milliseconds
950     -20.0f0       123.16964f0   400.0f0       221.0f0       1 second897 milliseconds
951     -100.0f0      101.83036f0   300.0f0       221.0f0       1 second881 milliseconds
