number_generations: 2500
number_validation_runs: 100
number_rounds: 20
maximum_env_seed: 100000
environment
	type: CollectPoints
	maze_columns: 5
	maze_rows: 5
	maze_cell_size: 80
	agent_radius: 12
	point_radius: 8
	agent_movement_range: 10.0
	use_sensors: true
	reward_per_collected_positive_point: 500.0
	reward_per_collected_negative_point: -700.0
	number_time_steps: 1000
brain
	type: CTRNN
	delta_t: 0.05
	number_neurons: 50
	differential_equation: original
	clipping_range_min: -1.0
	clipping_range_max: 1.0
	set_principle_diagonal_elements_of_W_negative: true
	alpha: 0.0
optimizer
	type: CMA-ES-Deap
	population_size: 112
	sigma: 1.0

Genome Size: 112
Free Parameters: 3100
Inputs: 10
Outputs: 2

------------------------------------------------------------------------------------------
gen     min           mean          max           best          elapsed time (s)
614     -115.0f0      66.02679f0    250.0f0       185.0f0       1 second889 milliseconds
615     -80.0f0       68.92857f0    350.0f0       185.0f0       1 second898 milliseconds
616     -80.0f0       63.794643f0   250.0f0       185.0f0       1 second903 milliseconds
617     -140.0f0      51.160713f0   230.0f0       185.0f0       1 second910 milliseconds
618     -175.0f0      58.392857f0   265.0f0       185.0f0       1 second885 milliseconds
619     -110.0f0      65.17857f0    315.0f0       185.0f0       1 second892 milliseconds
620     -115.0f0      70.9375f0     330.0f0       185.0f0       1 second904 milliseconds
621     -185.0f0      58.25893f0    300.0f0       185.0f0       1 second893 milliseconds
622     -105.0f0      60.13393f0    200.0f0       185.0f0       1 second908 milliseconds
623     -115.0f0      65.40179f0    290.0f0       185.0f0       1 second890 milliseconds
624     -135.0f0      47.36607f0    225.0f0       185.0f0       1 second907 milliseconds
625     -115.0f0      60.044643f0   275.0f0       185.0f0       1 second895 milliseconds
626     -95.0f0       53.214287f0   275.0f0       185.0f0       1 second898 milliseconds
627     -90.0f0       62.767857f0   205.0f0       185.0f0       1 second908 milliseconds
628     -105.0f0      58.30357f0    240.0f0       185.0f0       1 second903 milliseconds
629     -140.0f0      67.36607f0    315.0f0       185.0f0       1 second902 milliseconds
630     -140.0f0      62.63393f0    250.0f0       185.0f0       1 second897 milliseconds
631     -125.0f0      63.214287f0   250.0f0       185.0f0       1 second885 milliseconds
632     -105.0f0      73.4375f0     275.0f0       185.0f0       1 second887 milliseconds
633     -125.0f0      69.10714f0    315.0f0       185.0f0       1 second911 milliseconds
634     -115.0f0      64.64286f0    270.0f0       185.0f0       1 second909 milliseconds
635     -100.0f0      56.07143f0    290.0f0       185.0f0       1 second899 milliseconds
636     -80.0f0       61.25f0       225.0f0       185.0f0       1 second902 milliseconds
637     -160.0f0      60.75893f0    300.0f0       185.0f0       1 second896 milliseconds
638     -125.0f0      56.294643f0   250.0f0       185.0f0       1 second913 milliseconds
639     -90.0f0       65.53571f0    255.0f0       185.0f0       1 second901 milliseconds
640     -90.0f0       72.58929f0    300.0f0       185.0f0       1 second899 milliseconds
641     -80.0f0       71.69643f0    280.0f0       185.0f0       1 second898 milliseconds
642     -80.0f0       66.91964f0    240.0f0       185.0f0       1 second898 milliseconds
643     -80.0f0       70.625f0      300.0f0       185.0f0       1 second902 milliseconds
644     -115.0f0      49.82143f0    280.0f0       185.0f0       1 second887 milliseconds
645     -90.0f0       68.21429f0    265.0f0       185.0f0       1 second907 milliseconds
646     -105.0f0      69.01786f0    300.0f0       185.0f0       1 second896 milliseconds
647     -160.0f0      61.517857f0   240.0f0       185.0f0       1 second899 milliseconds
648     -65.0f0       70.98214f0    350.0f0       185.0f0       1 second890 milliseconds
649     -105.0f0      63.392857f0   300.0f0       185.0f0       1 second902 milliseconds
650     -125.0f0      60.625f0      250.0f0       185.0f0       1 second905 milliseconds
651     -115.0f0      61.160713f0   230.0f0       185.0f0       1 second896 milliseconds
652     -80.0f0       69.73214f0    250.0f0       185.0f0       1 second910 milliseconds
653     -105.0f0      77.45536f0    250.0f0       185.0f0       1 second897 milliseconds
654     -80.0f0       75.84821f0    315.0f0       185.0f0       1 second909 milliseconds
655     -55.0f0       82.41071f0    275.0f0       185.0f0       1 second897 milliseconds
656     -115.0f0      67.36607f0    275.0f0       185.0f0       1 second908 milliseconds
657     -105.0f0      75.625f0      375.0f0       185.0f0       1 second895 milliseconds
658     -80.0f0       79.28571f0    305.0f0       185.0f0       1 second910 milliseconds
659     -125.0f0      70.0f0        225.0f0       185.0f0       1 second907 milliseconds
660     -150.0f0      65.71429f0    265.0f0       185.0f0       1 second901 milliseconds
661     -80.0f0       72.09821f0    350.0f0       185.0f0       1 second893 milliseconds
662     -140.0f0      72.1875f0     300.0f0       185.0f0       1 second886 milliseconds
663     -45.0f0       80.35714f0    325.0f0       185.0f0       1 second895 milliseconds
664     -70.0f0       70.17857f0    325.0f0       185.0f0       1 second921 milliseconds
665     -105.0f0      66.69643f0    250.0f0       185.0f0       1 second898 milliseconds
666     -80.0f0       71.11607f0    200.0f0       185.0f0       1 second895 milliseconds
667     -70.0f0       65.49107f0    375.0f0       185.0f0       1 second903 milliseconds
668     -100.0f0      63.214287f0   225.0f0       185.0f0       1 second895 milliseconds
669     -90.0f0       74.95536f0    225.0f0       185.0f0       1 second903 milliseconds
670     -105.0f0      74.73214f0    250.0f0       185.0f0       1 second890 milliseconds
671     -110.0f0      73.16964f0    275.0f0       185.0f0       1 second898 milliseconds
672     -90.0f0       73.34821f0    225.0f0       185.0f0       1 second905 milliseconds
673     -80.0f0       70.80357f0    365.0f0       185.0f0       1 second898 milliseconds
674     -90.0f0       67.41071f0    225.0f0       185.0f0       1 second897 milliseconds
675     -85.0f0       65.89286f0    215.0f0       185.0f0       1 second906 milliseconds
676     -80.0f0       71.74107f0    290.0f0       185.0f0       1 second894 milliseconds
677     -145.0f0      65.26786f0    300.0f0       185.0f0       1 second899 milliseconds
678     -115.0f0      64.10714f0    275.0f0       185.0f0       1 second895 milliseconds
679     -70.0f0       67.85714f0    255.0f0       185.0f0       1 second896 milliseconds
680     -125.0f0      76.60714f0    255.0f0       185.0f0       1 second904 milliseconds
681     -80.0f0       59.24107f0    350.0f0       185.0f0       1 second898 milliseconds
682     -80.0f0       67.5f0        200.0f0       185.0f0       1 second907 milliseconds
683     -150.0f0      75.9375f0     275.0f0       185.0f0       1 second912 milliseconds
684     -90.0f0       79.55357f0    250.0f0       185.0f0       1 second900 milliseconds
685     -150.0f0      78.79464f0    365.0f0       185.0f0       1 second900 milliseconds
686     -115.0f0      72.90179f0    250.0f0       185.0f0       1 second898 milliseconds
687     -125.0f0      90.98214f0    315.0f0       185.0f0       1 second908 milliseconds
688     -125.0f0      66.74107f0    250.0f0       185.0f0       1 second910 milliseconds
689     -65.0f0       73.4375f0     250.0f0       185.0f0       1 second906 milliseconds
690     -105.0f0      81.60714f0    375.0f0       185.0f0       1 second901 milliseconds
691     -70.0f0       77.67857f0    250.0f0       185.0f0       1 second903 milliseconds
692     -185.0f0      67.76786f0    350.0f0       185.0f0       1 second894 milliseconds
693     -70.0f0       62.5f0        200.0f0       185.0f0       1 second894 milliseconds
694     -105.0f0      84.46429f0    350.0f0       185.0f0       1 second897 milliseconds
695     -80.0f0       83.25893f0    290.0f0       185.0f0       1 second908 milliseconds
696     -90.0f0       81.51786f0    350.0f0       185.0f0       1 second902 milliseconds
697     -125.0f0      94.33036f0    380.0f0       185.0f0       1 second898 milliseconds
698     -65.0f0       86.11607f0    290.0f0       185.0f0       1 second904 milliseconds
699     -50.0f0       87.32143f0    325.0f0       185.0f0       1 second902 milliseconds
700     -150.0f0      76.07143f0    380.0f0       185.0f0       1 second889 milliseconds
701     -135.0f0      78.66071f0    290.0f0       185.0f0       1 second905 milliseconds
702     -80.0f0       81.47321f0    300.0f0       185.0f0       1 second896 milliseconds
703     -160.0f0      77.09821f0    255.0f0       185.0f0       1 second906 milliseconds
704     -80.0f0       79.33036f0    350.0f0       185.0f0       1 second888 milliseconds
705     -115.0f0      84.33036f0    255.0f0       185.0f0       1 second907 milliseconds
706     -55.0f0       82.63393f0    325.0f0       185.0f0       1 second895 milliseconds
707     -160.0f0      82.8125f0     400.0f0       185.0f0       1 second900 milliseconds
708     -115.0f0      80.75893f0    250.0f0       185.0f0       1 second891 milliseconds
709     -140.0f0      83.16964f0    325.0f0       185.0f0       1 second890 milliseconds
710     -100.0f0      80.49107f0    325.0f0       185.0f0       1 second895 milliseconds
711     -90.0f0       72.00893f0    290.0f0       185.0f0       1 second899 milliseconds
712     -65.0f0       72.63393f0    305.0f0       185.0f0       1 second914 milliseconds
713     -145.0f0      90.49107f0    350.0f0       185.0f0       1 second893 milliseconds
714     -110.0f0      67.99107f0    275.0f0       185.0f0       1 second919 milliseconds
715     -90.0f0       62.455357f0   315.0f0       185.0f0       1 second907 milliseconds
716     -90.0f0       77.36607f0    275.0f0       185.0f0       1 second898 milliseconds
717     -70.0f0       77.36607f0    250.0f0       185.0f0       1 second899 milliseconds
718     -90.0f0       78.97321f0    240.0f0       185.0f0       1 second898 milliseconds
719     -105.0f0      81.20536f0    325.0f0       185.0f0       1 second908 milliseconds
720     -90.0f0       79.50893f0    240.0f0       185.0f0       1 second894 milliseconds
721     -115.0f0      75.22321f0    300.0f0       185.0f0       1 second908 milliseconds
722     -105.0f0      70.13393f0    300.0f0       185.0f0       1 second909 milliseconds
723     -40.0f0       88.79464f0    390.0f0       185.0f0       1 second915 milliseconds
724     -80.0f0       86.25f0       350.0f0       185.0f0       1 second895 milliseconds
725     -110.0f0      70.04464f0    250.0f0       185.0f0       1 second900 milliseconds
726     -140.0f0      78.39286f0    295.0f0       185.0f0       1 second908 milliseconds
727     -75.0f0       90.08929f0    350.0f0       185.0f0       1 second909 milliseconds
728     -90.0f0       74.64286f0    275.0f0       185.0f0       1 second926 milliseconds
729     -70.0f0       86.33929f0    315.0f0       185.0f0       1 second920 milliseconds
730     -90.0f0       80.66964f0    300.0f0       185.0f0       1 second913 milliseconds
731     -90.0f0       68.57143f0    300.0f0       185.0f0       1 second930 milliseconds
732     -105.0f0      85.89286f0    325.0f0       185.0f0       1 second928 milliseconds
733     -80.0f0       81.29464f0    340.0f0       185.0f0       1 second920 milliseconds
734     -125.0f0      80.71429f0    315.0f0       185.0f0       1 second893 milliseconds
735     -80.0f0       83.66071f0    325.0f0       185.0f0       1 second906 milliseconds
736     -110.0f0      85.13393f0    275.0f0       185.0f0       1 second898 milliseconds
737     -105.0f0      79.19643f0    325.0f0       185.0f0       1 second919 milliseconds
738     -115.0f0      72.00893f0    225.0f0       185.0f0       1 second895 milliseconds
739     -70.0f0       80.53571f0    290.0f0       185.0f0       1 second899 milliseconds
740     -80.0f0       67.90179f0    325.0f0       185.0f0       1 second899 milliseconds
741     -55.0f0       82.8125f0     225.0f0       185.0f0       1 second907 milliseconds
742     -90.0f0       85.17857f0    340.0f0       185.0f0       1 second899 milliseconds
743     -90.0f0       92.1875f0     365.0f0       185.0f0       1 second912 milliseconds
744     -80.0f0       81.11607f0    275.0f0       185.0f0       1 second911 milliseconds
745     -90.0f0       79.41964f0    350.0f0       185.0f0       1 second898 milliseconds
746     -70.0f0       79.41964f0    265.0f0       185.0f0       1 second902 milliseconds
747     -130.0f0      77.45536f0    315.0f0       185.0f0       1 second899 milliseconds
748     -75.0f0       73.57143f0    250.0f0       185.0f0       1 second897 milliseconds
749     -85.0f0       81.51786f0    315.0f0       185.0f0       1 second897 milliseconds
750     -135.0f0      67.8125f0     240.0f0       185.0f0       1 second905 milliseconds
751     -105.0f0      87.00893f0    290.0f0       185.0f0       1 second913 milliseconds
752     -90.0f0       81.33929f0    325.0f0       185.0f0       1 second896 milliseconds
753     -140.0f0      73.66071f0    250.0f0       185.0f0       1 second904 milliseconds
754     -80.0f0       79.41964f0    300.0f0       185.0f0       1 second901 milliseconds
755     -150.0f0      78.70536f0    265.0f0       185.0f0       1 second900 milliseconds
756     -115.0f0      58.973213f0   255.0f0       185.0f0       1 second897 milliseconds
757     -80.0f0       70.80357f0    315.0f0       185.0f0       1 second906 milliseconds
758     -100.0f0      77.27679f0    305.0f0       185.0f0       1 second893 milliseconds
759     -115.0f0      82.41071f0    230.0f0       185.0f0       1 second903 milliseconds
760     -80.0f0       84.15179f0    290.0f0       185.0f0       1 second903 milliseconds
761     -205.0f0      71.20536f0    255.0f0       185.0f0       1 second903 milliseconds
762     -80.0f0       80.84821f0    390.0f0       185.0f0       1 second897 milliseconds
763     -145.0f0      87.05357f0    315.0f0       185.0f0       1 second894 milliseconds
764     -45.0f0       78.52679f0    290.0f0       185.0f0       1 second903 milliseconds
765     -120.0f0      86.91964f0    340.0f0       185.0f0       1 second894 milliseconds
766     -80.0f0       83.61607f0    325.0f0       185.0f0       1 second897 milliseconds
767     -100.0f0      95.49107f0    275.0f0       185.0f0       1 second893 milliseconds
768     -90.0f0       77.23214f0    265.0f0       185.0f0       1 second892 milliseconds
769     -150.0f0      83.75f0       350.0f0       185.0f0       1 second895 milliseconds
770     -105.0f0      86.47321f0    390.0f0       185.0f0       1 second901 milliseconds
771     -180.0f0      74.28571f0    315.0f0       185.0f0       1 second901 milliseconds
772     -80.0f0       74.28571f0    225.0f0       185.0f0       1 second882 milliseconds
773     -105.0f0      79.91071f0    265.0f0       185.0f0       1 second905 milliseconds
774     -90.0f0       82.05357f0    350.0f0       185.0f0       1 second914 milliseconds
775     -160.0f0      88.79464f0    250.0f0       185.0f0       1 second912 milliseconds
776     -110.0f0      72.23214f0    350.0f0       185.0f0       1 second893 milliseconds
777     -115.0f0      61.919643f0   250.0f0       185.0f0       1 second906 milliseconds
778     -105.0f0      80.58036f0    250.0f0       185.0f0       1 second905 milliseconds
779     -105.0f0      63.30357f0    200.0f0       185.0f0       1 second898 milliseconds
780     -150.0f0      74.86607f0    275.0f0       185.0f0       1 second901 milliseconds
781     -90.0f0       74.19643f0    250.0f0       185.0f0       1 second900 milliseconds
782     -145.0f0      67.54464f0    250.0f0       185.0f0       1 second909 milliseconds
783     -45.0f0       81.83036f0    230.0f0       185.0f0       1 second904 milliseconds
784     -150.0f0      88.52679f0    330.0f0       185.0f0       1 second903 milliseconds
785     -90.0f0       93.16964f0    275.0f0       185.0f0       1 second913 milliseconds
786     -90.0f0       67.76786f0    230.0f0       185.0f0       1 second898 milliseconds
787     -105.0f0      81.07143f0    250.0f0       185.0f0       1 second907 milliseconds
788     -115.0f0      77.76786f0    350.0f0       185.0f0       1 second883 milliseconds
789     -80.0f0       78.61607f0    275.0f0       185.0f0       1 second886 milliseconds
790     -45.0f0       86.5625f0     250.0f0       185.0f0       1 second897 milliseconds
791     -160.0f0      66.33929f0    290.0f0       185.0f0       1 second907 milliseconds
792     -160.0f0      75.26786f0    255.0f0       185.0f0       1 second903 milliseconds
793     -65.0f0       83.25893f0    290.0f0       185.0f0       1 second889 milliseconds
794     -55.0f0       78.4375f0     350.0f0       185.0f0       1 second905 milliseconds
795     -80.0f0       87.94643f0    300.0f0       185.0f0       1 second894 milliseconds
796     -145.0f0      89.41964f0    315.0f0       185.0f0       1 second900 milliseconds
797     -65.0f0       83.88393f0    250.0f0       185.0f0       1 second913 milliseconds
798     -115.0f0      86.25f0       275.0f0       185.0f0       1 second907 milliseconds
799     -115.0f0      77.58929f0    305.0f0       185.0f0       1 second897 milliseconds
800     -65.0f0       94.6875f0     255.0f0       185.0f0       1 second916 milliseconds
801     -175.0f0      74.33036f0    325.0f0       185.0f0       1 second894 milliseconds
802     -150.0f0      85.625f0      275.0f0       194.0f0       1 second898 milliseconds
803     -150.0f0      84.46429f0    300.0f0       194.0f0       1 second891 milliseconds
804     -115.0f0      105.17857f0   375.0f0       194.0f0       1 second896 milliseconds
805     -80.0f0       93.21429f0    300.0f0       194.0f0       1 second891 milliseconds
806     -55.0f0       90.49107f0    290.0f0       194.0f0       1 second918 milliseconds
807     -55.0f0       95.40179f0    300.0f0       194.0f0       1 second910 milliseconds
808     -80.0f0       95.22321f0    275.0f0       194.0f0       1 second904 milliseconds
809     -100.0f0      83.03571f0    350.0f0       194.0f0       1 second891 milliseconds
810     -175.0f0      93.34821f0    375.0f0       194.0f0       1 second886 milliseconds
811     -90.0f0       92.32143f0    300.0f0       194.0f0       1 second895 milliseconds
812     -125.0f0      88.21429f0    255.0f0       194.0f0       1 second898 milliseconds
813     -90.0f0       94.15179f0    365.0f0       194.0f0       1 second893 milliseconds
814     -195.0f0      74.24107f0    265.0f0       194.0f0       1 second893 milliseconds
815     -90.0f0       94.10714f0    375.0f0       194.0f0       1 second895 milliseconds
816     -50.0f0       92.09821f0    300.0f0       194.0f0       1 second896 milliseconds
817     -75.0f0       75.40179f0    255.0f0       194.0f0       1 second905 milliseconds
818     -105.0f0      75.71429f0    350.0f0       194.0f0       1 second883 milliseconds
819     -90.0f0       89.55357f0    290.0f0       194.0f0       1 second897 milliseconds
820     -90.0f0       92.09821f0    265.0f0       194.0f0       1 second898 milliseconds
821     -95.0f0       80.26786f0    265.0f0       194.0f0       1 second897 milliseconds
822     -150.0f0      85.13393f0    325.0f0       194.0f0       1 second901 milliseconds
823     -65.0f0       99.0625f0     255.0f0       194.0f0       1 second898 milliseconds
824     -45.0f0       90.0f0        375.0f0       194.0f0       1 second891 milliseconds
825     -100.0f0      86.91964f0    275.0f0       194.0f0       1 second906 milliseconds
826     -100.0f0      88.16964f0    415.0f0       194.0f0       1 second895 milliseconds
827     -90.0f0       85.9375f0     250.0f0       194.0f0       1 second908 milliseconds
828     -80.0f0       79.0625f0     300.0f0       194.0f0       1 second893 milliseconds
829     -70.0f0       86.5625f0     355.0f0       194.0f0       1 second907 milliseconds
830     -55.0f0       90.98214f0    375.0f0       194.0f0       1 second892 milliseconds
831     -35.0f0       86.38393f0    275.0f0       194.0f0       1 second886 milliseconds
832     -90.0f0       90.66964f0    365.0f0       194.0f0       1 second902 milliseconds
833     -70.0f0       81.875f0      250.0f0       194.0f0       1 second895 milliseconds
834     -35.0f0       99.59821f0    315.0f0       194.0f0       1 second891 milliseconds
835     -115.0f0      82.90179f0    350.0f0       194.0f0       1 second885 milliseconds
836     -135.0f0      88.70536f0    340.0f0       194.0f0       1 second909 milliseconds
837     -80.0f0       80.3125f0     420.0f0       194.0f0       1 second896 milliseconds
838     -105.0f0      88.75f0       300.0f0       194.0f0       1 second915 milliseconds
839     -55.0f0       99.77679f0    315.0f0       194.0f0       1 second890 milliseconds
840     -115.0f0      93.83929f0    375.0f0       194.0f0       1 second902 milliseconds
841     -80.0f0       89.15179f0    275.0f0       194.0f0       1 second914 milliseconds
842     -65.0f0       90.98214f0    325.0f0       194.0f0       1 second897 milliseconds
843     -110.0f0      83.125f0      275.0f0       194.0f0       1 second899 milliseconds
844     -90.0f0       90.13393f0    325.0f0       194.0f0       1 second898 milliseconds
845     -70.0f0       85.22321f0    365.0f0       194.0f0       1 second903 milliseconds
846     -135.0f0      79.64286f0    325.0f0       194.0f0       1 second904 milliseconds
847     -135.0f0      84.15179f0    365.0f0       194.0f0       1 second897 milliseconds
848     -115.0f0      93.83929f0    300.0f0       194.0f0       1 second902 milliseconds
849     -55.0f0       92.32143f0    315.0f0       194.0f0       1 second892 milliseconds
850     -70.0f0       95.44643f0    325.0f0       194.0f0       1 second894 milliseconds
851     -55.0f0       90.58036f0    300.0f0       194.0f0       1 second882 milliseconds
852     -20.0f0       97.90179f0    325.0f0       194.0f0       1 second886 milliseconds
853     -125.0f0      82.67857f0    295.0f0       194.0f0       1 second908 milliseconds
854     -55.0f0       105.49107f0   315.0f0       194.0f0       1 second902 milliseconds
855     -100.0f0      94.41964f0    300.0f0       194.0f0       1 second895 milliseconds
856     -55.0f0       95.58036f0    325.0f0       194.0f0       1 second903 milliseconds
857     -45.0f0       97.5f0        290.0f0       194.0f0       1 second902 milliseconds
858     -90.0f0       84.46429f0    290.0f0       194.0f0       1 second895 milliseconds
859     -80.0f0       97.72321f0    340.0f0       194.0f0       1 second899 milliseconds
860     -55.0f0       89.55357f0    290.0f0       194.0f0       1 second888 milliseconds
861     -45.0f0       89.77679f0    325.0f0       194.0f0       1 second905 milliseconds
862     -160.0f0      91.16071f0    300.0f0       194.0f0       1 second903 milliseconds
863     -160.0f0      81.33929f0    255.0f0       194.0f0       1 second908 milliseconds
864     -140.0f0      75.40179f0    315.0f0       194.0f0       1 second892 milliseconds
865     -55.0f0       93.88393f0    350.0f0       194.0f0       1 second897 milliseconds
866     -115.0f0      74.64286f0    305.0f0       194.0f0       1 second906 milliseconds
867     -105.0f0      89.73214f0    300.0f0       194.0f0       1 second894 milliseconds
868     -80.0f0       86.78571f0    240.0f0       194.0f0       1 second895 milliseconds
869     -80.0f0       92.14286f0    355.0f0       194.0f0       1 second899 milliseconds
870     -70.0f0       102.14286f0   375.0f0       194.0f0       1 second917 milliseconds
871     -65.0f0       99.10714f0    325.0f0       194.0f0       1 second903 milliseconds
872     -135.0f0      95.71429f0    300.0f0       194.0f0       1 second886 milliseconds
873     -55.0f0       91.42857f0    290.0f0       194.0f0       1 second915 milliseconds
874     -90.0f0       84.50893f0    325.0f0       194.0f0       1 second894 milliseconds
875     -135.0f0      85.22321f0    290.0f0       194.0f0       1 second906 milliseconds
876     -80.0f0       108.79464f0   330.0f0       194.0f0       1 second899 milliseconds
877     -115.0f0      88.4375f0     300.0f0       194.0f0       1 second899 milliseconds
878     -115.0f0      90.66964f0    475.0f0       194.0f0       1 second894 milliseconds
879     -140.0f0      80.75893f0    255.0f0       194.0f0       1 second907 milliseconds
880     -100.0f0      87.45536f0    325.0f0       194.0f0       1 second891 milliseconds
881     -105.0f0      90.89286f0    375.0f0       194.0f0       1 second887 milliseconds
882     -40.0f0       89.15179f0    405.0f0       194.0f0       1 second921 milliseconds
883     -70.0f0       102.67857f0   305.0f0       194.0f0       1 second894 milliseconds
884     -80.0f0       106.25f0      340.0f0       194.0f0       1 second913 milliseconds
885     -80.0f0       91.38393f0    265.0f0       194.0f0       1 second899 milliseconds
886     -70.0f0       83.66071f0    250.0f0       194.0f0       1 second914 milliseconds
887     -40.0f0       98.48214f0    315.0f0       194.0f0       1 second910 milliseconds
888     -150.0f0      98.48214f0    330.0f0       194.0f0       1 second903 milliseconds
889     -65.0f0       94.82143f0    340.0f0       194.0f0       1 second897 milliseconds
890     -95.0f0       95.08929f0    275.0f0       194.0f0       1 second895 milliseconds
891     -55.0f0       86.20536f0    280.0f0       194.0f0       1 second896 milliseconds
892     -115.0f0      90.26786f0    400.0f0       194.0f0       1 second896 milliseconds
893     -115.0f0      96.42857f0    430.0f0       194.0f0       1 second895 milliseconds
894     -65.0f0       86.91964f0    275.0f0       194.0f0       1 second900 milliseconds
895     -125.0f0      92.54464f0    350.0f0       194.0f0       1 second902 milliseconds
896     -80.0f0       89.10714f0    300.0f0       194.0f0       1 second911 milliseconds
897     -90.0f0       82.90179f0    305.0f0       194.0f0       1 second893 milliseconds
898     -110.0f0      88.21429f0    375.0f0       194.0f0       1 second896 milliseconds
899     -45.0f0       95.625f0      300.0f0       194.0f0       1 second898 milliseconds
900     -90.0f0       79.10714f0    250.0f0       194.0f0       1 second898 milliseconds
901     -70.0f0       92.76786f0    265.0f0       194.0f0       1 second902 milliseconds
902     -105.0f0      82.85714f0    325.0f0       194.0f0       1 second909 milliseconds
903     -100.0f0      95.58036f0    305.0f0       194.0f0       1 second914 milliseconds
904     -75.0f0       95.3125f0     315.0f0       194.0f0       1 second906 milliseconds
905     -85.0f0       79.59821f0    315.0f0       194.0f0       1 second892 milliseconds
906     -75.0f0       91.60714f0    390.0f0       194.0f0       1 second916 milliseconds
907     -90.0f0       89.82143f0    325.0f0       194.0f0       1 second894 milliseconds
908     -105.0f0      78.16964f0    325.0f0       194.0f0       1 second903 milliseconds
909     -75.0f0       89.15179f0    265.0f0       194.0f0       1 second891 milliseconds
910     -105.0f0      76.78571f0    250.0f0       194.0f0       1 second888 milliseconds
911     -70.0f0       81.42857f0    250.0f0       194.0f0       1 second897 milliseconds
912     -90.0f0       72.09821f0    265.0f0       194.0f0       1 second899 milliseconds
913     -55.0f0       82.32143f0    300.0f0       194.0f0       1 second888 milliseconds
914     -55.0f0       82.14286f0    290.0f0       194.0f0       1 second881 milliseconds
915     -80.0f0       81.96429f0    290.0f0       194.0f0       1 second897 milliseconds
916     -80.0f0       77.32143f0    380.0f0       194.0f0       1 second912 milliseconds
917     -90.0f0       71.875f0      275.0f0       194.0f0       1 second891 milliseconds
918     -115.0f0      86.42857f0    275.0f0       194.0f0       1 second911 milliseconds
919     -70.0f0       74.59821f0    275.0f0       194.0f0       1 second907 milliseconds
920     -105.0f0      78.61607f0    425.0f0       194.0f0       1 second903 milliseconds
921     -75.0f0       80.58036f0    305.0f0       194.0f0       1 second895 milliseconds
922     -100.0f0      82.67857f0    275.0f0       194.0f0       1 second884 milliseconds
923     -55.0f0       77.76786f0    250.0f0       194.0f0       1 second894 milliseconds
924     -135.0f0      87.05357f0    375.0f0       194.0f0       1 second903 milliseconds
925     -150.0f0      85.49107f0    375.0f0       194.0f0       1 second894 milliseconds
926     -110.0f0      69.6875f0     265.0f0       194.0f0       1 second913 milliseconds
927     -115.0f0      92.8125f0     300.0f0       194.0f0       1 second960 milliseconds
928     -80.0f0       81.65179f0    250.0f0       194.0f0       1 second898 milliseconds
929     -125.0f0      77.27679f0    300.0f0       194.0f0       1 second898 milliseconds
930     -115.0f0      84.0625f0     300.0f0       194.0f0       1 second911 milliseconds
931     -80.0f0       80.66964f0    350.0f0       194.0f0       1 second916 milliseconds
932     -105.0f0      83.52679f0    225.0f0       194.0f0       1 second910 milliseconds
933     -65.0f0       85.53571f0    275.0f0       194.0f0       1 second916 milliseconds
934     -105.0f0      64.91071f0    250.0f0       194.0f0       1 second898 milliseconds
935     -105.0f0      88.25893f0    240.0f0       194.0f0       1 second899 milliseconds
936     -55.0f0       82.99107f0    250.0f0       194.0f0       1 second909 milliseconds
937     -80.0f0       87.5f0        240.0f0       194.0f0       1 second922 milliseconds
938     -80.0f0       93.52679f0    325.0f0       194.0f0       1 second904 milliseconds
939     -80.0f0       73.66071f0    230.0f0       194.0f0       1 second898 milliseconds
940     -115.0f0      86.83036f0    340.0f0       194.0f0       1 second913 milliseconds
941     -90.0f0       88.79464f0    400.0f0       194.0f0       1 second894 milliseconds
942     -135.0f0      66.5625f0     340.0f0       194.0f0       1 second899 milliseconds
943     -90.0f0       75.71429f0    350.0f0       194.0f0       1 second907 milliseconds
944     -90.0f0       68.21429f0    275.0f0       194.0f0       1 second898 milliseconds
945     -150.0f0      78.16964f0    340.0f0       194.0f0       1 second896 milliseconds
946     -90.0f0       76.60714f0    290.0f0       194.0f0       1 second894 milliseconds
947     -80.0f0       74.59821f0    365.0f0       194.0f0       1 second909 milliseconds
948     -115.0f0      62.67857f0    255.0f0       194.0f0       1 second896 milliseconds
949     -90.0f0       65.71429f0    240.0f0       194.0f0       1 second910 milliseconds
950     -85.0f0       75.66964f0    290.0f0       194.0f0       1 second911 milliseconds
951     -140.0f0      69.19643f0    280.0f0       194.0f0       1 second917 milliseconds
952     -125.0f0      74.19643f0    275.0f0       194.0f0       1 second898 milliseconds
953     -70.0f0       79.82143f0    315.0f0       194.0f0       1 second895 milliseconds
954     -125.0f0      86.42857f0    300.0f0       194.0f0       1 second898 milliseconds
955     -115.0f0      92.5f0        325.0f0       194.0f0       1 second907 milliseconds
956     -45.0f0       78.16964f0    215.0f0       194.0f0       1 second901 milliseconds
957     -115.0f0      73.30357f0    325.0f0       194.0f0       1 second894 milliseconds
958     -55.0f0       83.66071f0    280.0f0       194.0f0       1 second909 milliseconds
959     -80.0f0       75.49107f0    350.0f0       194.0f0       1 second909 milliseconds
960     -80.0f0       78.83929f0    320.0f0       194.0f0       1 second895 milliseconds
961     -160.0f0      81.07143f0    225.0f0       194.0f0       1 second913 milliseconds
962     -80.0f0       76.07143f0    250.0f0       194.0f0       1 second910 milliseconds
