number_generations: 2500
number_validation_runs: 100
number_rounds: 20
maximum_env_seed: 100000
environment
	type: CollectPoints
	maze_columns: 5
	maze_rows: 5
	maze_cell_size: 80
	agent_radius: 12
	point_radius: 8
	agent_movement_range: 10.0
	use_sensors: true
	reward_per_collected_positive_point: 500.0
	reward_per_collected_negative_point: -700.0
	number_time_steps: 1000
brain
	type: CTRNN
	delta_t: 0.05
	number_neurons: 50
	differential_equation: separated
	clipping_range_min: -1.0
	clipping_range_max: 1.0
	set_principle_diagonal_elements_of_W_negative: true
	alpha: 0.0
optimizer
	type: CMA-ES-Deap
	population_size: 112
	sigma: 1.0

Genome Size: 112
Free Parameters: 3100
Inputs: 10
Outputs: 2

------------------------------------------------------------------------------------------
gen     min           mean          max           best          elapsed time (s)
337     -25.0f0       386.07144f0   945.0f0       633.0f0       1 second966 milliseconds
338     -95.0f0       378.125f0     905.0f0       633.0f0       1 second966 milliseconds
339     45.0f0        379.73215f0   935.0f0       633.0f0       1 second967 milliseconds
340     -175.0f0      347.5893f0    705.0f0       633.0f0       1 second953 milliseconds
341     -150.0f0      355.98215f0   1015.0f0      633.0f0       1 second960 milliseconds
342     -140.0f0      385.5357f0    800.0f0       633.0f0       1 second951 milliseconds
343     -90.0f0       344.4643f0    850.0f0       633.0f0       1 second945 milliseconds
344     -60.0f0       375.35715f0   950.0f0       633.0f0       1 second945 milliseconds
345     -75.0f0       372.9018f0    755.0f0       633.0f0       1 second966 milliseconds
346     -105.0f0      349.375f0     1005.0f0      633.0f0       1 second961 milliseconds
347     -10.0f0       377.1875f0    870.0f0       633.0f0       1 second952 milliseconds
348     -215.0f0      325.9375f0    795.0f0       633.0f0       1 second973 milliseconds
349     -95.0f0       344.9107f0    820.0f0       633.0f0       1 second975 milliseconds
350     -90.0f0       350.5357f0    925.0f0       633.0f0       1 second953 milliseconds
351     -65.0f0       365.5357f0    900.0f0       633.0f0       1 second946 milliseconds
352     -95.0f0       349.24106f0   835.0f0       633.0f0       1 second963 milliseconds
353     -30.0f0       338.0357f0    855.0f0       633.0f0       1 second955 milliseconds
354     -25.0f0       375.35715f0   1050.0f0      633.0f0       1 second954 milliseconds
355     -90.0f0       367.1875f0    820.0f0       633.0f0       1 second948 milliseconds
356     -180.0f0      336.29465f0   975.0f0       633.0f0       1 second943 milliseconds
357     -190.0f0      359.95535f0   850.0f0       633.0f0       1 second972 milliseconds
358     -190.0f0      340.89285f0   845.0f0       633.0f0       1 second966 milliseconds
359     -115.0f0      375.98215f0   1100.0f0      633.0f0       1 second971 milliseconds
360     -105.0f0      352.1875f0    895.0f0       633.0f0       1 second956 milliseconds
361     -25.0f0       366.69644f0   920.0f0       633.0f0       1 second965 milliseconds
362     -285.0f0      333.16965f0   755.0f0       633.0f0       1 second960 milliseconds
363     -50.0f0       367.99106f0   925.0f0       633.0f0       1 second956 milliseconds
364     -150.0f0      404.41965f0   890.0f0       633.0f0       1 second961 milliseconds
365     30.0f0        371.60715f0   765.0f0       633.0f0       1 second955 milliseconds
366     -15.0f0       382.5f0       1055.0f0      633.0f0       1 second956 milliseconds
367     10.0f0        386.7857f0    1005.0f0      633.0f0       1 second962 milliseconds
368     -75.0f0       332.63394f0   870.0f0       633.0f0       1 second952 milliseconds
369     -80.0f0       342.0982f0    975.0f0       633.0f0       1 second965 milliseconds
370     -75.0f0       388.48215f0   935.0f0       633.0f0       1 second965 milliseconds
371     20.0f0        329.375f0     820.0f0       633.0f0       1 second970 milliseconds
372     10.0f0        352.00894f0   785.0f0       633.0f0       1 second951 milliseconds
373     -125.0f0      345.4018f0    870.0f0       633.0f0       1 second969 milliseconds
374     -40.0f0       325.80356f0   765.0f0       633.0f0       1 second961 milliseconds
375     -120.0f0      366.6518f0    900.0f0       633.0f0       1 second947 milliseconds
376     -290.0f0      329.5982f0    735.0f0       633.0f0       1 second963 milliseconds
377     -155.0f0      329.19644f0   1085.0f0      633.0f0       1 second960 milliseconds
378     -75.0f0       368.48215f0   890.0f0       633.0f0       1 second953 milliseconds
379     -220.0f0      325.5357f0    735.0f0       633.0f0       1 second955 milliseconds
380     -110.0f0      368.30356f0   880.0f0       633.0f0       1 second940 milliseconds
381     -280.0f0      366.83035f0   1075.0f0      633.0f0       1 second964 milliseconds
382     -85.0f0       367.85715f0   845.0f0       633.0f0       1 second979 milliseconds
383     -75.0f0       373.0357f0    825.0f0       633.0f0       1 second965 milliseconds
384     -20.0f0       384.64285f0   885.0f0       633.0f0       1 second953 milliseconds
385     -255.0f0      355.8482f0    890.0f0       633.0f0       1 second965 milliseconds
386     -120.0f0      372.94644f0   950.0f0       633.0f0       1 second962 milliseconds
387     -65.0f0       376.60715f0   1005.0f0      633.0f0       1 second950 milliseconds
388     -155.0f0      407.9018f0    925.0f0       633.0f0       1 second950 milliseconds
389     -45.0f0       415.35715f0   1000.0f0      633.0f0       1 second958 milliseconds
390     -10.0f0       393.2143f0    1000.0f0      633.0f0       1 second961 milliseconds
391     -145.0f0      376.29465f0   870.0f0       633.0f0       1 second971 milliseconds
392     -70.0f0       396.07144f0   830.0f0       633.0f0       1 second959 milliseconds
393     -125.0f0      357.4107f0    925.0f0       633.0f0       1 second954 milliseconds
394     25.0f0        401.38394f0   960.0f0       633.0f0       1 second974 milliseconds
395     -95.0f0       389.33035f0   915.0f0       633.0f0       1 second957 milliseconds
396     -25.0f0       391.7857f0    865.0f0       633.0f0       1 second950 milliseconds
397     -100.0f0      419.55356f0   1010.0f0      633.0f0       1 second984 milliseconds
398     -90.0f0       343.92856f0   930.0f0       633.0f0       1 second979 milliseconds
399     -110.0f0      329.95535f0   740.0f0       633.0f0       1 second957 milliseconds
400     -90.0f0       362.05356f0   1050.0f0      633.0f0       1 second962 milliseconds
401     -70.0f0       375.66965f0   880.0f0       633.0f0       1 second954 milliseconds
402     -175.0f0      322.7232f0    860.0f0       633.0f0       1 second952 milliseconds
403     -100.0f0      405.17856f0   1215.0f0      633.0f0       1 second946 milliseconds
404     -105.0f0      361.11606f0   985.0f0       633.0f0       1 second942 milliseconds
405     -45.0f0       376.07144f0   820.0f0       633.0f0       1 second960 milliseconds
406     25.0f0        376.07144f0   945.0f0       633.0f0       1 second978 milliseconds
407     -25.0f0       373.61606f0   795.0f0       633.0f0       1 second967 milliseconds
408     -185.0f0      382.14285f0   855.0f0       633.0f0       1 second968 milliseconds
409     -85.0f0       381.29465f0   755.0f0       633.0f0       1 second972 milliseconds
410     -280.0f0      338.08035f0   800.0f0       633.0f0       1 second959 milliseconds
411     -140.0f0      381.91965f0   895.0f0       633.0f0       1 second945 milliseconds
412     -190.0f0      350.625f0     950.0f0       633.0f0       1 second952 milliseconds
413     -115.0f0      429.73215f0   1065.0f0      633.0f0       1 second968 milliseconds
414     -80.0f0       372.32144f0   820.0f0       633.0f0       1 second960 milliseconds
415     -240.0f0      324.2857f0    840.0f0       633.0f0       1 second948 milliseconds
416     -95.0f0       376.74106f0   810.0f0       633.0f0       1 second947 milliseconds
417     -45.0f0       388.16965f0   805.0f0       633.0f0       1 second958 milliseconds
418     -45.0f0       360.75894f0   1115.0f0      633.0f0       1 second969 milliseconds
419     -125.0f0      326.5625f0    845.0f0       633.0f0       1 second955 milliseconds
420     -200.0f0      370.49106f0   905.0f0       633.0f0       1 second967 milliseconds
421     -90.0f0       412.5893f0    875.0f0       633.0f0       1 second974 milliseconds
422     -50.0f0       367.45535f0   910.0f0       633.0f0       1 second966 milliseconds
423     -140.0f0      359.5982f0    780.0f0       633.0f0       1 second961 milliseconds
424     -70.0f0       385.8482f0    880.0f0       633.0f0       1 second956 milliseconds
425     -55.0f0       356.91965f0   900.0f0       633.0f0       1 second966 milliseconds
426     -15.0f0       353.57144f0   845.0f0       633.0f0       1 second951 milliseconds
427     -95.0f0       417.94644f0   855.0f0       633.0f0       1 second941 milliseconds
428     -80.0f0       383.88394f0   925.0f0       633.0f0       1 second940 milliseconds
429     -10.0f0       380.2232f0    830.0f0       633.0f0       1 second968 milliseconds
430     -65.0f0       363.25894f0   780.0f0       633.0f0       1 second964 milliseconds
431     -170.0f0      392.76785f0   970.0f0       633.0f0       1 second961 milliseconds
432     -80.0f0       370.8482f0    890.0f0       633.0f0       1 second987 milliseconds
433     -95.0f0       390.3125f0    975.0f0       633.0f0       1 second969 milliseconds
434     -75.0f0       409.82144f0   860.0f0       633.0f0       1 second957 milliseconds
435     -145.0f0      367.1875f0    835.0f0       633.0f0       1 second952 milliseconds
436     -5.0f0        420.0893f0    860.0f0       633.0f0       1 second955 milliseconds
437     -105.0f0      378.2143f0    815.0f0       633.0f0       1 second959 milliseconds
438     -180.0f0      371.7857f0    930.0f0       633.0f0       1 second956 milliseconds
439     -165.0f0      389.01785f0   945.0f0       680.0f0       1 second953 milliseconds
440     -140.0f0      380.66965f0   910.0f0       680.0f0       1 second955 milliseconds
441     -40.0f0       375.35715f0   725.0f0       680.0f0       1 second960 milliseconds
442     -15.0f0       367.76785f0   885.0f0       680.0f0       1 second980 milliseconds
443     -120.0f0      393.9732f0    855.0f0       680.0f0       1 second953 milliseconds
444     -105.0f0      373.4375f0    1015.0f0      680.0f0       1 second976 milliseconds
445     -20.0f0       371.25f0      920.0f0       680.0f0       1 second961 milliseconds
446     -180.0f0      385.66965f0   815.0f0       680.0f0       1 second961 milliseconds
447     -170.0f0      394.375f0     1060.0f0      680.0f0       1 second946 milliseconds
448     -75.0f0       386.74106f0   1065.0f0      680.0f0       1 second966 milliseconds
449     -5.0f0        399.82144f0   850.0f0       680.0f0       1 second959 milliseconds
450     -205.0f0      366.29465f0   715.0f0       680.0f0       1 second950 milliseconds
451     -70.0f0       356.7857f0    805.0f0       680.0f0       1 second944 milliseconds
452     -40.0f0       378.5268f0    1140.0f0      680.0f0       1 second966 milliseconds
453     -90.0f0       405.98215f0   1025.0f0      680.0f0       1 second961 milliseconds
454     -115.0f0      402.45535f0   895.0f0       680.0f0       1 second963 milliseconds
455     -205.0f0      389.82144f0   885.0f0       680.0f0       1 second960 milliseconds
456     -220.0f0      375.26785f0   860.0f0       680.0f0       1 second951 milliseconds
457     -260.0f0      395.2232f0    1035.0f0      680.0f0       1 second970 milliseconds
458     -70.0f0       364.5982f0    1050.0f0      680.0f0       1 second962 milliseconds
459     -95.0f0       384.41965f0   1075.0f0      680.0f0       1 second953 milliseconds
460     -110.0f0      391.7857f0    1025.0f0      680.0f0       1 second957 milliseconds
461     -155.0f0      388.61606f0   985.0f0       680.0f0       1 second959 milliseconds
462     -65.0f0       403.48215f0   950.0f0       680.0f0       1 second973 milliseconds
463     -105.0f0      390.17856f0   940.0f0       680.0f0       1 second949 milliseconds
464     -30.0f0       349.19644f0   975.0f0       680.0f0       1 second939 milliseconds
465     -40.0f0       359.4643f0    850.0f0       680.0f0       1 second961 milliseconds
466     5.0f0         382.76785f0   780.0f0       680.0f0       1 second966 milliseconds
467     0.0f0         402.45535f0   865.0f0       680.0f0       1 second953 milliseconds
468     -20.0f0       384.1518f0    1110.0f0      680.0f0       1 second966 milliseconds
469     -15.0f0       383.48215f0   1040.0f0      680.0f0       1 second964 milliseconds
470     -70.0f0       361.4732f0    840.0f0       680.0f0       1 second958 milliseconds
471     -40.0f0       391.0268f0    895.0f0       680.0f0       1 second956 milliseconds
472     -55.0f0       341.74106f0   1055.0f0      680.0f0       1 second966 milliseconds
473     -50.0f0       406.29465f0   865.0f0       680.0f0       1 second966 milliseconds
474     80.0f0        414.1518f0    845.0f0       680.0f0       1 second953 milliseconds
475     -165.0f0      382.00894f0   885.0f0       680.0f0       1 second955 milliseconds
476     -315.0f0      330.80356f0   795.0f0       680.0f0       1 second943 milliseconds
477     -55.0f0       372.99106f0   870.0f0       680.0f0       1 second981 milliseconds
478     -260.0f0      398.25894f0   855.0f0       680.0f0       1 second960 milliseconds
479     -80.0f0       359.64285f0   915.0f0       680.0f0       1 second949 milliseconds
480     -150.0f0      380.0f0       810.0f0       680.0f0       1 second956 milliseconds
481     -110.0f0      408.125f0     1010.0f0      680.0f0       1 second966 milliseconds
482     -35.0f0       355.4018f0    925.0f0       680.0f0       1 second969 milliseconds
483     25.0f0        367.76785f0   880.0f0       680.0f0       1 second943 milliseconds
484     -65.0f0       358.9732f0    805.0f0       680.0f0       1 second957 milliseconds
485     -115.0f0      380.13394f0   900.0f0       680.0f0       1 second957 milliseconds
486     -135.0f0      376.5625f0    930.0f0       680.0f0       1 second960 milliseconds
487     -85.0f0       362.9018f0    805.0f0       680.0f0       1 second947 milliseconds
488     -55.0f0       382.14285f0   1075.0f0      680.0f0       1 second938 milliseconds
489     -115.0f0      409.41965f0   765.0f0       680.0f0       1 second956 milliseconds
490     -10.0f0       386.42856f0   990.0f0       680.0f0       1 second965 milliseconds
491     -135.0f0      363.2143f0    865.0f0       680.0f0       1 second949 milliseconds
492     -155.0f0      358.57144f0   1130.0f0      680.0f0       1 second961 milliseconds
493     -80.0f0       376.38394f0   885.0f0       680.0f0       1 second957 milliseconds
494     -65.0f0       367.14285f0   855.0f0       680.0f0       1 second964 milliseconds
495     -190.0f0      394.9107f0    755.0f0       680.0f0       1 second943 milliseconds
496     -30.0f0       374.86606f0   1015.0f0      680.0f0       1 second963 milliseconds
497     -30.0f0       377.05356f0   885.0f0       680.0f0       1 second957 milliseconds
498     -170.0f0      342.67856f0   690.0f0       680.0f0       1 second954 milliseconds
499     -85.0f0       373.2143f0    1080.0f0      680.0f0       1 second947 milliseconds
500     -80.0f0       348.5268f0    880.0f0       680.0f0       1 second941 milliseconds
501     -135.0f0      373.3482f0    1005.0f0      680.0f0       1 second966 milliseconds
502     50.0f0        383.92856f0   860.0f0       680.0f0       1 second955 milliseconds
503     -115.0f0      402.63394f0   895.0f0       680.0f0       1 second976 milliseconds
504     -265.0f0      396.3393f0    960.0f0       680.0f0       1 second987 milliseconds
